method,assigned_zone,original_source_zone,pixels,predicted_pixels,percent_of_predicted
optimized_mf,15,20,42,226133,0.0185731405854077
optimized_mf,15,41,39,226133,0.01724648768645
optimized_mf,15,37,29,226133,0.012824311356591
optimized_mf,15,42,29,226133,0.012824311356591
optimized_mf,15,10,19,226133,0.00840213502673206
optimized_mf,15,21,16,226133,0.00707548212777436
optimized_mf,15,52,12,226133,0.00530661159583077
optimized_mf,15,53,12,226133,0.00530661159583077
optimized_mf,15,40,11,226133,0.00486439396284488
optimized_mf,15,44,10,226133,0.00442217632985898
optimized_mf,15,18,8,226133,0.00353774106388718
optimized_mf,15,49,8,226133,0.00353774106388718
optimized_mf,15,47,7,226133,0.00309552343090128
optimized_mf,15,2,6,226133,0.00265330579791539
optimized_mf,15,26,6,226133,0.00265330579791539
optimized_mf,15,46,4,226133,0.00176887053194359
optimized_mf,15,30,3,226133,0.00132665289895769
optimized_mf,15,9,2,226133,0.000884435265971795
optimized_mf,15,1,1,226133,0.000442217632985898
optimized_mf,15,34,1,226133,0.000442217632985898
optimized_mf,15,50,1,226133,0.000442217632985898
optimized_mf,15,54,1,226133,0.000442217632985898
optimized_mf,16,31,60252,679078,8.87261846209125
optimized_mf,16,20,51344,679078,7.56083984461284
optimized_mf,16,18,23200,679078,3.4163969382015
optimized_mf,16,13,8807,679078,1.29690551011813
optimized_mf,16,46,8570,679078,1.26200524829254
optimized_mf,16,22,4188,679078,0.616718550740858
optimized_mf,16,2,3750,679078,0.552219332683433
optimized_mf,16,25,3428,679078,0.504802099317015
optimized_mf,16,19,3257,679078,0.479620897746651
optimized_mf,16,5,3014,679078,0.443837084988764
optimized_mf,16,10,2171,679078,0.319698179001529
optimized_mf,16,45,1496,679078,0.220298699118511
optimized_mf,16,42,1491,679078,0.219562406674933
optimized_mf,16,4,1007,679078,0.148289298136591
optimized_mf,16,24,986,679078,0.145196869873564
optimized_mf,16,11,590,679078,0.0868825083421934
optimized_mf,16,43,272,679078,0.0400543089306383
optimized_mf,16,33,267,679078,0.0393180164870604
optimized_mf,16,7,202,679078,0.0297462147205476
optimized_mf,16,23,202,679078,0.0297462147205476
optimized_mf,16,39,102,679078,0.0150203658489894
optimized_mf,16,15,93,679078,0.0136950394505491
optimized_mf,16,1,50,679078,0.0073629244357791
optimized_mf,16,28,43,679078,0.00633211501477003
optimized_mf,16,44,38,679078,0.00559582257119212
optimized_mf,16,27,36,679078,0.00530130559376095
optimized_mf,16,40,35,679078,0.00515404710504537
optimized_mf,16,35,29,679078,0.00427049617275188
optimized_mf,16,21,22,679078,0.0032396867517428
optimized_mf,16,3,20,679078,0.00294516977431164
optimized_mf,16,32,15,679078,0.00220887733073373
optimized_mf,16,53,14,679078,0.00206161884201815
optimized_mf,16,6,13,679078,0.00191436035330257
optimized_mf,16,47,11,679078,0.0016198433758714
optimized_mf,16,37,10,679078,0.00147258488715582
optimized_mf,16,49,8,679078,0.00117806790972466
optimized_mf,16,52,8,679078,0.00117806790972466
optimized_mf,16,30,7,679078,0.00103080942100907
optimized_mf,16,12,6,679078,0.000883550932293492
optimized_mf,16,17,3,679078,0.000441775466146746
optimized_mf,16,41,3,679078,0.000441775466146746
optimized_mf,16,54,3,679078,0.000441775466146746
optimized_mf,16,26,2,679078,0.000294516977431164
optimized_mf,16,29,2,679078,0.000294516977431164
optimized_mf,16,9,1,679078,0.000147258488715582
optimized_mf,16,36,1,679078,0.000147258488715582
optimized_mf,17,16,5568,9973,55.8307430061165
optimized_mf,17,20,1171,9973,11.7417025970119
optimized_mf,17,5,508,9973,5.09375313346034
optimized_mf,17,2,373,9973,3.74009826531635
optimized_mf,17,4,284,9973,2.84768875965106
optimized_mf,17,18,119,9973,1.19322169858618
optimized_mf,17,15,82,9973,0.822219993983756
optimized_mf,17,1,52,9973,0.52140780106287
optimized_mf,17,22,47,9973,0.471272435576055
optimized_mf,17,11,24,9973,0.240649754336709
optimized_mf,17,19,22,9973,0.220595608141983
optimized_mf,17,27,22,9973,0.220595608141983
optimized_mf,17,21,19,9973,0.190514388849895
optimized_mf,17,44,18,9973,0.180487315752532
optimized_mf,17,53,18,9973,0.180487315752532
optimized_mf,17,6,16,9973,0.160433169557806
optimized_mf,17,3,14,9973,0.14037902336308
optimized_mf,17,13,14,9973,0.14037902336308
optimized_mf,17,24,12,9973,0.120324877168355
optimized_mf,17,47,11,9973,0.110297804070992
optimized_mf,17,23,10,9973,0.100270730973629
optimized_mf,17,40,10,9973,0.100270730973629
optimized_mf,17,10,8,9973,0.080216584778903
optimized_mf,17,30,8,9973,0.080216584778903
optimized_mf,17,52,8,9973,0.080216584778903
optimized_mf,17,12,7,9973,0.0701895116815402
optimized_mf,17,37,6,9973,0.0601624385841773
optimized_mf,17,49,4,9973,0.0401082923894515
optimized_mf,17,7,3,9973,0.0300812192920886
optimized_mf,17,26,3,9973,0.0300812192920886
optimized_mf,17,29,3,9973,0.0300812192920886
optimized_mf,17,34,3,9973,0.0300812192920886
optimized_mf,17,54,3,9973,0.0300812192920886
optimized_mf,17,25,2,9973,0.0200541461947258
optimized_mf,17,46,2,9973,0.0200541461947258
optimized_mf,17,31,1,9973,0.0100270730973629
optimized_mf,18,16,77050,168028,45.8554526626515
optimized_mf,18,46,10676,168028,6.35370295426953
optimized_mf,18,31,8709,168028,5.18306472730735
optimized_mf,18,10,6802,168028,4.04813483467041
optimized_mf,18,13,6189,168028,3.68331468564763
optimized_mf,18,2,5005,168028,2.97867022162973
optimized_mf,18,20,1782,168028,1.06053752945938
optimized_mf,18,3,1536,168028,0.914133358725927
optimized_mf,18,44,1229,168028,0.731425714761825
optimized_mf,18,7,1044,168028,0.621325017259028
optimized_mf,18,28,748,168028,0.445163901254553
optimized_mf,18,25,647,168028,0.38505487180708
optimized_mf,18,24,610,168028,0.36303473230652
optimized_mf,18,5,571,168028,0.33982431499512
optimized_mf,18,33,443,168028,0.263646535101293
optimized_mf,18,23,417,168028,0.248172923560359
optimized_mf,18,45,293,168028,0.174375699288214
optimized_mf,18,1,224,168028,0.133311114814198
optimized_mf,18,37,196,168028,0.116647225462423
optimized_mf,18,39,164,168028,0.0976027804889661
optimized_mf,18,15,150,168028,0.0892708358130788
optimized_mf,18,32,114,168028,0.0678458352179399
optimized_mf,18,19,103,168028,0.0612993072583141
optimized_mf,18,6,102,168028,0.0607041683528936
optimized_mf,18,22,95,168028,0.0565381960149499
optimized_mf,18,27,85,168028,0.0505868069607446
optimized_mf,18,11,55,168028,0.0327326397981289
optimized_mf,18,30,48,168028,0.0285666674601852
optimized_mf,18,43,35,168028,0.0208298616897184
optimized_mf,18,4,30,168028,0.0178541671626158
optimized_mf,18,21,22,168028,0.0130930559192516
optimized_mf,18,47,21,168028,0.012497917013831
optimized_mf,18,53,18,168028,0.0107125002975695
optimized_mf,18,12,15,168028,0.00892708358130788
optimized_mf,18,40,11,168028,0.00654652795962578
optimized_mf,18,52,11,168028,0.00654652795962578
optimized_mf,18,41,8,168028,0.0047611112433642
optimized_mf,18,26,7,168028,0.00416597233794368
optimized_mf,18,35,7,168028,0.00416597233794368
optimized_mf,18,54,5,168028,0.00297569452710263
optimized_mf,18,49,3,168028,0.00178541671626158
optimized_mf,18,9,2,168028,0.00119027781084105
optimized_mf,18,34,2,168028,0.00119027781084105
optimized_mf,18,17,1,168028,0.000595138905420525
optimized_mf,18,48,1,168028,0.000595138905420525
optimized_mf,19,23,24730,563910,4.3854515791527
optimized_mf,19,15,12108,563910,2.14715114113954
optimized_mf,19,24,11943,563910,2.11789115284354
optimized_mf,19,27,2165,563910,0.383926513096061
optimized_mf,19,31,1431,563910,0.253763898494441
optimized_mf,19,29,1067,563910,0.18921459098083
optimized_mf,19,32,668,563910,0.118458619283219
optimized_mf,19,7,613,563910,0.108705289851217
optimized_mf,19,38,514,563910,0.0911492968736146
optimized_mf,19,14,512,563910,0.0907946303488145
optimized_mf,19,42,401,563910,0.0711106382224114
optimized_mf,19,16,392,563910,0.0695146388608111
optimized_mf,19,22,323,563910,0.0572786437552092
optimized_mf,19,13,277,563910,0.0491213136848079
optimized_mf,19,12,265,563910,0.0469933145360075
optimized_mf,19,33,95,563910,0.0168466599280027
optimized_mf,19,20,86,563910,0.0152506605664024
optimized_mf,19,6,37,563910,0.00656133070880105
optimized_mf,19,53,35,563910,0.00620666418400099
optimized_mf,19,25,29,563910,0.00514266460960082
optimized_mf,19,3,28,563910,0.00496533134720079
optimized_mf,19,21,24,563910,0.00425599829760068
optimized_mf,19,35,18,563910,0.00319199872320051
optimized_mf,19,44,17,563910,0.00301466546080048
optimized_mf,19,4,13,563910,0.00230533241120037
optimized_mf,19,28,12,563910,0.00212799914880034
optimized_mf,19,47,11,563910,0.00195066588640031
optimized_mf,19,49,10,563910,0.00177333262400028
optimized_mf,19,43,9,563910,0.00159599936160026
optimized_mf,19,1,8,563910,0.00141866609920023
optimized_mf,19,2,8,563910,0.00141866609920023
optimized_mf,19,30,6,563910,0.00106399957440017
optimized_mf,19,40,6,563910,0.00106399957440017
optimized_mf,19,10,5,563910,0.000886666312000142
optimized_mf,19,11,5,563910,0.000886666312000142
optimized_mf,19,5,4,563910,0.000709333049600114
optimized_mf,19,46,4,563910,0.000709333049600114
optimized_mf,19,52,3,563910,0.000531999787200085
optimized_mf,19,54,3,563910,0.000531999787200085
optimized_mf,19,9,2,563910,0.000354666524800057
optimized_mf,19,37,2,563910,0.000354666524800057
optimized_mf,19,50,2,563910,0.000354666524800057
optimized_mf,19,18,1,563910,0.000177333262400028
optimized_mf,19,34,1,563910,0.000177333262400028
optimized_mf,20,16,95719,439801,21.764161518505
optimized_mf,20,31,55613,439801,12.6450371872733
optimized_mf,20,19,38419,439801,8.73554175638527
optimized_mf,20,42,12003,439801,2.72918888315397
optimized_mf,20,22,3281,439801,0.746019222330099
optimized_mf,20,46,2344,439801,0.532968319762802
optimized_mf,20,25,2182,439801,0.496133478550526
optimized_mf,20,10,1869,439801,0.424964927319401
optimized_mf,20,18,1590,439801,0.361527145231593
optimized_mf,20,13,1431,439801,0.325374430708434
optimized_mf,20,5,1031,439801,0.234424205492939
optimized_mf,20,24,719,439801,0.163483029824853
optimized_mf,20,33,489,439801,0.111186650325943
optimized_mf,20,2,429,439801,0.0975441165436186
optimized_mf,20,45,366,439801,0.0832194560721781
optimized_mf,20,11,360,439801,0.0818552026939457
optimized_mf,20,23,295,439801,0.0670757910964277
optimized_mf,20,4,207,439801,0.0470667415490188
optimized_mf,20,15,155,439801,0.0352432122710044
optimized_mf,20,32,113,439801,0.0256934386233774
optimized_mf,20,44,60,439801,0.0136425337823243
optimized_mf,20,43,38,439801,0.00864027139547204
optimized_mf,20,27,34,439801,0.00773076914331709
optimized_mf,20,28,29,439801,0.0065938913281234
optimized_mf,20,40,28,439801,0.00636651576508466
optimized_mf,20,29,24,439801,0.00545701351292971
optimized_mf,20,1,21,439801,0.0047748868238135
optimized_mf,20,21,19,439801,0.00432013569773602
optimized_mf,20,47,18,439801,0.00409276013469728
optimized_mf,20,49,18,439801,0.00409276013469728
optimized_mf,20,7,12,439801,0.00272850675646486
optimized_mf,20,53,12,439801,0.00272850675646486
optimized_mf,20,3,11,439801,0.00250113119342612
optimized_mf,20,39,9,439801,0.00204638006734864
optimized_mf,20,41,8,439801,0.0018190045043099
optimized_mf,20,6,7,439801,0.00159162894127117
optimized_mf,20,30,7,439801,0.00159162894127117
optimized_mf,20,54,6,439801,0.00136425337823243
optimized_mf,20,52,4,439801,0.000909502252154952
optimized_mf,20,12,3,439801,0.000682126689116214
optimized_mf,20,34,2,439801,0.000454751126077476
optimized_mf,20,37,2,439801,0.000454751126077476
optimized_mf,20,17,1,439801,0.000227375563038738
optimized_mf,20,35,1,439801,0.000227375563038738
optimized_mf,20,48,1,439801,0.000227375563038738
optimized_mf,20,50,1,439801,0.000227375563038738
optimized_mf,21,30,55053,491115,11.2097981124584
optimized_mf,21,44,30795,491115,6.27042546043187
optimized_mf,21,40,26848,491115,5.46674404161958
optimized_mf,21,47,8388,491115,1.70795027641184
optimized_mf,21,49,2815,491115,0.57318550644961
optimized_mf,21,6,1962,491115,0.399499098989035
optimized_mf,21,26,1863,491115,0.379340887572157
optimized_mf,21,53,1655,491115,0.336988281767
optimized_mf,21,5,908,491115,0.184885413803284
optimized_mf,21,37,730,491115,0.148641356912332
optimized_mf,21,41,588,491115,0.119727558718426
optimized_mf,21,7,514,491115,0.104659804730053
optimized_mf,21,36,487,491115,0.0991621107072682
optimized_mf,21,28,438,491115,0.0891848141473993
optimized_mf,21,54,218,491115,0.0443887887765595
optimized_mf,21,4,205,491115,0.0417417509137371
optimized_mf,21,1,137,491115,0.0278957067082048
optimized_mf,21,27,132,491115,0.0268776152225039
optimized_mf,21,3,130,491115,0.0264703786282235
optimized_mf,21,48,93,491115,0.0189365016340368
optimized_mf,21,15,75,491115,0.0152713722855136
optimized_mf,21,10,43,491115,0.00875558677702778
optimized_mf,21,19,24,491115,0.00488683913136434
optimized_mf,21,20,24,491115,0.00488683913136434
optimized_mf,21,2,13,491115,0.00264703786282235
optimized_mf,21,46,13,491115,0.00264703786282235
optimized_mf,21,12,10,491115,0.00203618297140181
optimized_mf,21,16,10,491115,0.00203618297140181
optimized_mf,21,50,9,491115,0.00183256467426163
optimized_mf,21,23,7,491115,0.00142532807998127
optimized_mf,21,13,6,491115,0.00122170978284109
optimized_mf,21,31,6,491115,0.00122170978284109
optimized_mf,21,11,5,491115,0.00101809148570091
optimized_mf,21,55,5,491115,0.00101809148570091
optimized_mf,21,24,4,491115,0.000814473188560724
optimized_mf,21,17,3,491115,0.000610854891420543
optimized_mf,21,25,3,491115,0.000610854891420543
optimized_mf,21,52,2,491115,0.000407236594280362
optimized_mf,21,29,1,491115,0.000203618297140181
optimized_mf,21,34,1,491115,0.000203618297140181
optimized_mf,21,42,1,491115,0.000203618297140181
optimized_mf,22,16,26262,99822,26.3088297168961
optimized_mf,22,31,25782,99822,25.8279737933522
optimized_mf,22,20,11633,99822,11.6537436637214
optimized_mf,22,19,4080,99822,4.08727535012322
optimized_mf,22,13,1021,99822,1.02282062070485
optimized_mf,22,42,957,99822,0.958706497565667
optimized_mf,22,12,788,99822,0.789405141151249
optimized_mf,22,18,670,99822,0.671194726613372
optimized_mf,22,24,547,99822,0.547975396205245
optimized_mf,22,5,534,99822,0.534952214942598
optimized_mf,22,3,529,99822,0.529943299072349
optimized_mf,22,25,484,99822,0.484863056240107
optimized_mf,22,4,257,99822,0.257458275730801
optimized_mf,22,6,142,99822,0.142253210715073
optimized_mf,22,23,112,99822,0.112199715493579
optimized_mf,22,2,95,99822,0.0951694015347318
optimized_mf,22,15,90,99822,0.0901604856644828
optimized_mf,22,11,36,99822,0.0360641942657931
optimized_mf,22,21,26,99822,0.026046362525295
optimized_mf,22,27,19,99822,0.0190338803069464
optimized_mf,22,7,17,99822,0.0170303139588467
optimized_mf,22,53,17,99822,0.0170303139588467
optimized_mf,22,29,14,99822,0.0140249644366973
optimized_mf,22,47,13,99822,0.0130231812626475
optimized_mf,22,40,12,99822,0.0120213980885977
optimized_mf,22,46,11,99822,0.0110196149145479
optimized_mf,22,10,10,99822,0.0100178317404981
optimized_mf,22,44,10,99822,0.0100178317404981
optimized_mf,22,49,7,99822,0.00701248221834866
optimized_mf,22,52,6,99822,0.00601069904429885
optimized_mf,22,30,5,99822,0.00500891587024904
optimized_mf,22,45,5,99822,0.00500891587024904
optimized_mf,22,54,5,99822,0.00500891587024904
optimized_mf,22,34,2,99822,0.00200356634809962
optimized_mf,22,1,1,99822,0.00100178317404981
optimized_mf,22,37,1,99822,0.00100178317404981
optimized_mf,22,41,1,99822,0.00100178317404981
optimized_mf,23,24,90882,355220,25.5847080682394
optimized_mf,23,19,48801,355220,13.7382467203423
optimized_mf,23,15,16717,355220,4.70609762963797
optimized_mf,23,29,8416,355220,2.36923596644333
optimized_mf,23,27,4792,355220,1.34902314058893
optimized_mf,23,33,4403,355220,1.23951354090423
optimized_mf,23,32,3243,355220,0.912955351613085
optimized_mf,23,7,1954,355220,0.550081639547323
optimized_mf,23,25,1011,355220,0.284612352908057
optimized_mf,23,35,746,355220,0.210010697595856
optimized_mf,23,12,658,355220,0.185237317718597
optimized_mf,23,14,614,355220,0.172850627779967
optimized_mf,23,38,592,355220,0.166657282810653
optimized_mf,23,31,534,355220,0.150329373346095
optimized_mf,23,6,335,355220,0.0943077529418389
optimized_mf,23,16,254,355220,0.0715049828275435
optimized_mf,23,4,206,355220,0.0579922301672203
optimized_mf,23,3,131,355220,0.0368785541354653
optimized_mf,23,28,129,355220,0.0363155227746185
optimized_mf,23,5,111,355220,0.0312482405269974
optimized_mf,23,22,93,355220,0.0261809582793762
optimized_mf,23,39,78,355220,0.0219582230730252
optimized_mf,23,26,59,355220,0.0166094251449806
optimized_mf,23,20,39,355220,0.0109791115365126
optimized_mf,23,44,33,355220,0.00929001745397218
optimized_mf,23,21,32,355220,0.00900850177354879
optimized_mf,23,10,21,355220,0.00591182928889139
optimized_mf,23,47,19,355220,0.00534879792804459
optimized_mf,23,13,17,355220,0.00478576656719779
optimized_mf,23,53,14,355220,0.00394121952592759
optimized_mf,23,11,11,355220,0.0030966724846574
optimized_mf,23,30,10,355220,0.002815156804234
optimized_mf,23,46,8,355220,0.0022521254433872
optimized_mf,23,2,5,355220,0.001407578402117
optimized_mf,23,40,4,355220,0.0011260627216936
optimized_mf,23,45,4,355220,0.0011260627216936
optimized_mf,23,49,4,355220,0.0011260627216936
optimized_mf,23,52,4,355220,0.0011260627216936
optimized_mf,23,17,3,355220,0.000844547041270199
optimized_mf,23,37,3,355220,0.000844547041270199
optimized_mf,23,42,3,355220,0.000844547041270199
optimized_mf,23,34,2,355220,0.000563031360846799
optimized_mf,23,1,1,355220,0.0002815156804234
optimized_mf,23,41,1,355220,0.0002815156804234
optimized_mf,23,54,1,355220,0.0002815156804234
optimized_mf,24,23,50993,666440,7.65155152751936
optimized_mf,24,19,24864,666440,3.7308684952884
optimized_mf,24,25,19531,666440,2.93064641978273
optimized_mf,24,29,19162,666440,2.87527759438209
optimized_mf,24,33,10253,666440,1.53847308084749
optimized_mf,24,13,8631,666440,1.29509033071244
optimized_mf,24,32,7175,666440,1.07661604945682
optimized_mf,24,15,6692,666440,1.00414140807875
optimized_mf,24,27,5362,666440,0.804573555008703
optimized_mf,24,12,4465,666440,0.669977792449433
optimized_mf,24,31,3960,666440,0.594202028689755
optimized_mf,24,7,2819,666440,0.422993817898085
optimized_mf,24,35,2040,666440,0.306104075385631
optimized_mf,24,42,1760,666440,0.26408979052878
optimized_mf,24,3,1715,666440,0.257337494748214
optimized_mf,24,6,1136,666440,0.17045795570494
optimized_mf,24,5,1127,666440,0.169107496548827
optimized_mf,24,38,727,666440,0.109087089610468
optimized_mf,24,14,616,666440,0.0924314266850729
optimized_mf,24,20,472,666440,0.0708240801872637
optimized_mf,24,11,412,666440,0.0618210191465098
optimized_mf,24,16,373,666440,0.0559690294700198
