original_zone,predicted_zone,n,method,method_label
54,34,19,rf_var,Plain RF
54,35,1,rf_var,Plain RF
54,36,14,rf_var,Plain RF
54,37,2,rf_var,Plain RF
54,38,9,rf_var,Plain RF
54,39,3,rf_var,Plain RF
54,40,55,rf_var,Plain RF
54,41,2,rf_var,Plain RF
54,42,8,rf_var,Plain RF
54,43,9,rf_var,Plain RF
54,44,209,rf_var,Plain RF
54,45,3,rf_var,Plain RF
54,46,3,rf_var,Plain RF
54,47,3,rf_var,Plain RF
54,48,1,rf_var,Plain RF
54,49,4,rf_var,Plain RF
54,50,25,rf_var,Plain RF
54,52,5,rf_var,Plain RF
54,53,151,rf_var,Plain RF
54,54,10759,rf_var,Plain RF
54,55,4,rf_var,Plain RF
55,21,10,rf_var,Plain RF
55,25,1,rf_var,Plain RF
55,28,52,rf_var,Plain RF
55,35,1,rf_var,Plain RF
55,36,6,rf_var,Plain RF
55,40,93,rf_var,Plain RF
55,44,172,rf_var,Plain RF
55,49,3,rf_var,Plain RF
55,50,3,rf_var,Plain RF
55,52,377,rf_var,Plain RF
55,53,214,rf_var,Plain RF
55,55,5451,rf_var,Plain RF
