method,original_zone,model_family,model_version,predicted_zone,pixels,original_total,share_of_original
plain_mf,50,multi-Forest,original,20,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,26,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,32,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,35,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,37,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,42,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,45,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,49,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,52,1,2292,0.00043630017452007
plain_mf,52,multi-Forest,original,49,1182,23635,0.0500105775333192
plain_mf,52,multi-Forest,original,53,797,23635,0.0337211762217051
plain_mf,52,multi-Forest,original,55,390,23635,0.0165009519779987
plain_mf,52,multi-Forest,original,40,335,23635,0.0141738946477681
plain_mf,52,multi-Forest,original,44,200,23635,0.00846202665538397
plain_mf,52,multi-Forest,original,47,57,23635,0.00241167759678443
plain_mf,52,multi-Forest,original,26,38,23635,0.00160778506452295
plain_mf,52,multi-Forest,original,21,22,23635,0.000930822932092236
plain_mf,52,multi-Forest,original,28,18,23635,0.000761582398984557
plain_mf,52,multi-Forest,original,12,13,23635,0.000550031732599958
plain_mf,52,multi-Forest,original,23,13,23635,0.000550031732599958
plain_mf,52,multi-Forest,original,2,11,23635,0.000465411466046118
plain_mf,52,multi-Forest,original,15,11,23635,0.000465411466046118
plain_mf,52,multi-Forest,original,20,11,23635,0.000465411466046118
plain_mf,52,multi-Forest,original,10,10,23635,0.000423101332769198
plain_mf,52,multi-Forest,original,11,10,23635,0.000423101332769198
plain_mf,52,multi-Forest,original,32,10,23635,0.000423101332769198
plain_mf,52,multi-Forest,original,33,10,23635,0.000423101332769198
plain_mf,52,multi-Forest,original,46,10,23635,0.000423101332769198
plain_mf,52,multi-Forest,original,17,9,23635,0.000380791199492278
plain_mf,52,multi-Forest,original,25,9,23635,0.000380791199492278
plain_mf,52,multi-Forest,original,42,9,23635,0.000380791199492278
plain_mf,52,multi-Forest,original,7,8,23635,0.000338481066215359
plain_mf,52,multi-Forest,original,22,8,23635,0.000338481066215359
plain_mf,52,multi-Forest,original,16,7,23635,0.000296170932938439
plain_mf,52,multi-Forest,original,35,7,23635,0.000296170932938439
plain_mf,52,multi-Forest,original,3,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,4,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,5,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,6,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,14,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,29,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,38,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,39,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,45,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,54,6,23635,0.000253860799661519
plain_mf,52,multi-Forest,original,9,5,23635,0.000211550666384599
plain_mf,52,multi-Forest,original,18,5,23635,0.000211550666384599
plain_mf,52,multi-Forest,original,31,5,23635,0.000211550666384599
plain_mf,52,multi-Forest,original,1,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,13,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,19,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,37,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,41,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,43,4,23635,0.000169240533107679
plain_mf,52,multi-Forest,original,24,3,23635,0.000126930399830759
plain_mf,52,multi-Forest,original,27,3,23635,0.000126930399830759
plain_mf,52,multi-Forest,original,36,3,23635,0.000126930399830759
plain_mf,52,multi-Forest,original,50,3,23635,0.000126930399830759
plain_mf,52,multi-Forest,original,30,2,23635,8.46202665538396e-05
plain_mf,52,multi-Forest,original,34,2,23635,8.46202665538396e-05
plain_mf,53,multi-Forest,original,44,2259,64489,0.0350292297911272
plain_mf,53,multi-Forest,original,21,2145,64489,0.0332614864550544
plain_mf,53,multi-Forest,original,52,1845,64489,0.0286095303074943
plain_mf,53,multi-Forest,original,55,1804,64489,0.0279737629673278
plain_mf,53,multi-Forest,original,54,1630,64489,0.0252756284017429
plain_mf,53,multi-Forest,original,49,1173,64489,0.0181891485369598
plain_mf,53,multi-Forest,original,40,1054,64489,0.0163438725984276
plain_mf,53,multi-Forest,original,50,488,64489,0.00756718200003101
plain_mf,53,multi-Forest,original,30,435,64489,0.00674533641396207
plain_mf,53,multi-Forest,original,26,423,64489,0.00655925816805967
plain_mf,53,multi-Forest,original,34,229,64489,0.0035509931926375
plain_mf,53,multi-Forest,original,2,81,64489,0.00125602815984121
plain_mf,53,multi-Forest,original,28,71,64489,0.00110096295492255
plain_mf,53,multi-Forest,original,39,47,64489,0.000728806463117741
plain_mf,53,multi-Forest,original,48,43,64489,0.000666780381150274
plain_mf,53,multi-Forest,original,47,37,64489,0.000573741258199073
plain_mf,53,multi-Forest,original,36,35,64489,0.000542728217215339
plain_mf,53,multi-Forest,original,46,33,64489,0.000511715176231606
plain_mf,53,multi-Forest,original,11,27,64489,0.000418676053280404
plain_mf,53,multi-Forest,original,15,25,64489,0.000387663012296671
plain_mf,53,multi-Forest,original,10,23,64489,0.000356649971312937
plain_mf,53,multi-Forest,original,45,23,64489,0.000356649971312937
plain_mf,53,multi-Forest,original,12,22,64489,0.00034114345082107
plain_mf,53,multi-Forest,original,31,21,64489,0.000325636930329203
plain_mf,53,multi-Forest,original,23,20,64489,0.000310130409837337
plain_mf,53,multi-Forest,original,24,20,64489,0.000310130409837337
plain_mf,53,multi-Forest,original,18,19,64489,0.00029462388934547
plain_mf,53,multi-Forest,original,19,19,64489,0.00029462388934547
plain_mf,53,multi-Forest,original,29,19,64489,0.00029462388934547
plain_mf,53,multi-Forest,original,7,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,20,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,32,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,38,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,42,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,43,18,64489,0.000279117368853603
plain_mf,53,multi-Forest,original,4,17,64489,0.000263610848361736
plain_mf,53,multi-Forest,original,9,17,64489,0.000263610848361736
plain_mf,53,multi-Forest,original,14,17,64489,0.000263610848361736
plain_mf,53,multi-Forest,original,16,17,64489,0.000263610848361736
plain_mf,53,multi-Forest,original,17,17,64489,0.000263610848361736
plain_mf,53,multi-Forest,original,6,16,64489,0.000248104327869869
plain_mf,53,multi-Forest,original,13,16,64489,0.000248104327869869
plain_mf,53,multi-Forest,original,41,16,64489,0.000248104327869869
plain_mf,53,multi-Forest,original,3,15,64489,0.000232597807378002
plain_mf,53,multi-Forest,original,35,15,64489,0.000232597807378002
plain_mf,53,multi-Forest,original,33,14,64489,0.000217091286886136
plain_mf,53,multi-Forest,original,5,13,64489,0.000201584766394269
plain_mf,53,multi-Forest,original,37,13,64489,0.000201584766394269
plain_mf,53,multi-Forest,original,22,11,64489,0.000170571725410535
plain_mf,53,multi-Forest,original,27,10,64489,0.000155065204918668
plain_mf,53,multi-Forest,original,25,9,64489,0.000139558684426801
plain_mf,53,multi-Forest,original,1,8,64489,0.000124052163934935
plain_mf,54,multi-Forest,original,44,216,11548,0.0187045375822653
plain_mf,54,multi-Forest,original,53,177,11548,0.0153273294076896
plain_mf,54,multi-Forest,original,21,174,11548,0.0150675441634915
plain_mf,54,multi-Forest,original,40,27,11548,0.00233806719778317
plain_mf,54,multi-Forest,original,36,22,11548,0.00190509179078628
plain_mf,54,multi-Forest,original,50,22,11548,0.00190509179078628
plain_mf,54,multi-Forest,original,49,16,11548,0.00138552130239002
plain_mf,54,multi-Forest,original,34,10,11548,0.000865950813993765
plain_mf,54,multi-Forest,original,16,8,11548,0.000692760651195012
plain_mf,54,multi-Forest,original,2,7,11548,0.000606165569795636
plain_mf,54,multi-Forest,original,22,7,11548,0.000606165569795636
plain_mf,54,multi-Forest,original,23,6,11548,0.000519570488396259
plain_mf,54,multi-Forest,original,43,6,11548,0.000519570488396259
plain_mf,54,multi-Forest,original,46,6,11548,0.000519570488396259
plain_mf,54,multi-Forest,original,3,5,11548,0.000432975406996883
plain_mf,54,multi-Forest,original,14,5,11548,0.000432975406996883
plain_mf,54,multi-Forest,original,18,5,11548,0.000432975406996883
plain_mf,54,multi-Forest,original,19,5,11548,0.000432975406996883
plain_mf,54,multi-Forest,original,41,5,11548,0.000432975406996883
plain_mf,54,multi-Forest,original,13,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,28,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,30,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,32,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,38,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,39,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,45,4,11548,0.000346380325597506
plain_mf,54,multi-Forest,original,5,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,7,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,10,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,11,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,12,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,20,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,24,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,25,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,29,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,42,3,11548,0.00025978524419813
plain_mf,54,multi-Forest,original,1,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,9,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,17,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,26,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,31,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,33,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,35,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,37,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,48,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,52,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,55,2,11548,0.000173190162798753
plain_mf,54,multi-Forest,original,4,1,11548,8.65950813993765e-05
plain_mf,54,multi-Forest,original,15,1,11548,8.65950813993765e-05
plain_mf,54,multi-Forest,original,47,1,11548,8.65950813993765e-05
plain_mf,55,multi-Forest,original,52,420,6383,0.0657997806673978
plain_mf,55,multi-Forest,original,53,188,6383,0.0294532351558828
plain_mf,55,multi-Forest,original,44,136,6383,0.0213065956446812
plain_mf,55,multi-Forest,original,40,129,6383,0.0202099326335579
plain_mf,55,multi-Forest,original,28,38,6383,0.00595331348895504
plain_mf,55,multi-Forest,original,50,32,6383,0.00501331662227793
plain_mf,55,multi-Forest,original,21,8,6383,0.00125332915556948
plain_mf,55,multi-Forest,original,49,8,6383,0.00125332915556948
plain_mf,55,multi-Forest,original,36,5,6383,0.000783330722230926
plain_mf,55,multi-Forest,original,37,1,6383,0.000156666144446185
plain_mf,55,multi-Forest,original,39,1,6383,0.000156666144446185
plain_rf,1,single RF,original,3,460,15263,0.0301382428094084
plain_rf,1,single RF,original,39,401,15263,0.026272685579506
plain_rf,1,single RF,original,2,357,15263,0.0233898971368669
plain_rf,1,single RF,original,10,338,15263,0.0221450566730001
plain_rf,1,single RF,original,45,249,15263,0.0163139618685711
plain_rf,1,single RF,original,13,235,15263,0.0153967110004586
plain_rf,1,single RF,original,18,193,15263,0.0126449583961213
plain_rf,1,single RF,original,25,192,15263,0.0125794404769705
plain_rf,1,single RF,original,4,180,15263,0.0117932254471598
plain_rf,1,single RF,original,31,148,15263,0.00969665203433139
plain_rf,1,single RF,original,5,137,15263,0.00897595492367162
plain_rf,1,single RF,original,50,113,15263,0.00740352486405032
plain_rf,1,single RF,original,21,97,15263,0.00635523815763611
plain_rf,1,single RF,original,33,90,15263,0.0058966127235799
plain_rf,1,single RF,original,7,69,15263,0.00452073642141126
plain_rf,1,single RF,original,46,66,15263,0.00432418266395859
plain_rf,1,single RF,original,17,49,15263,0.0032103780383935
plain_rf,1,single RF,original,47,48,15263,0.00314486011924261
plain_rf,1,single RF,original,16,41,15263,0.0026862346851864
plain_rf,1,single RF,original,28,40,15263,0.00262071676603551
plain_rf,1,single RF,original,40,27,15263,0.00176898381707397
plain_rf,1,single RF,original,6,22,15263,0.00144139422131953
plain_rf,1,single RF,original,20,17,15263,0.00111380462556509
plain_rf,1,single RF,original,44,14,15263,0.000917250868112429
plain_rf,1,single RF,original,11,12,15263,0.000786215029810653
plain_rf,1,single RF,original,42,12,15263,0.000786215029810653
plain_rf,1,single RF,original,30,10,15263,0.000655179191508878
plain_rf,1,single RF,original,55,6,15263,0.000393107514905327
plain_rf,1,single RF,original,38,5,15263,0.000327589595754439
plain_rf,1,single RF,original,12,4,15263,0.000262071676603551
plain_rf,1,single RF,original,15,4,15263,0.000262071676603551
plain_rf,1,single RF,original,19,4,15263,0.000262071676603551
plain_rf,1,single RF,original,29,3,15263,0.000196553757452663
plain_rf,1,single RF,original,37,3,15263,0.000196553757452663
plain_rf,1,single RF,original,48,3,15263,0.000196553757452663
plain_rf,1,single RF,original,14,2,15263,0.000131035838301776
plain_rf,1,single RF,original,22,2,15263,0.000131035838301776
plain_rf,1,single RF,original,24,2,15263,0.000131035838301776
plain_rf,1,single RF,original,34,2,15263,0.000131035838301776
plain_rf,1,single RF,original,35,2,15263,0.000131035838301776
plain_rf,1,single RF,original,43,2,15263,0.000131035838301776
plain_rf,1,single RF,original,52,2,15263,0.000131035838301776
plain_rf,1,single RF,original,53,2,15263,0.000131035838301776
plain_rf,1,single RF,original,54,2,15263,0.000131035838301776
plain_rf,1,single RF,original,23,1,15263,6.55179191508878e-05
plain_rf,1,single RF,original,26,1,15263,6.55179191508878e-05
plain_rf,1,single RF,original,32,1,15263,6.55179191508878e-05
plain_rf,1,single RF,original,36,1,15263,6.55179191508878e-05
plain_rf,1,single RF,original,41,1,15263,6.55179191508878e-05
plain_rf,2,single RF,original,3,20246,284043,0.0712779403118542
plain_rf,2,single RF,original,4,14801,284043,0.0521083075449844
plain_rf,2,single RF,original,5,14260,284043,0.0502036663462926
plain_rf,2,single RF,original,6,11477,284043,0.0404058540432259
plain_rf,2,single RF,original,9,9118,284043,0.0321007734744387
plain_rf,2,single RF,original,18,4889,284043,0.0172121826624842
plain_rf,2,single RF,original,11,4679,284043,0.0164728579827702
plain_rf,2,single RF,original,16,4475,284043,0.0157546568653338
plain_rf,2,single RF,original,13,4162,284043,0.0146527110331886
plain_rf,2,single RF,original,7,2931,284043,0.0103188601725795
plain_rf,2,single RF,original,1,2004,284043,0.00705526980069919
plain_rf,2,single RF,original,12,1992,284043,0.00701302267614411
plain_rf,2,single RF,original,27,1747,284043,0.00615047721647779
plain_rf,2,single RF,original,25,905,284043,0.00318613731019599
plain_rf,2,single RF,original,10,890,284043,0.00313332840450214
plain_rf,2,single RF,original,53,534,284043,0.00187999704270128
plain_rf,2,single RF,original,17,405,284043,0.00142584045373412
plain_rf,2,single RF,original,14,323,284043,0.00113715176927437
plain_rf,2,single RF,original,31,319,284043,0.00112306939442268
plain_rf,2,single RF,original,20,315,284043,0.00110898701957098
plain_rf,2,single RF,original,22,256,284043,0.000901271990508479
plain_rf,2,single RF,original,44,249,284043,0.000876627834518013
plain_rf,2,single RF,original,28,237,284043,0.000834380709962928
plain_rf,2,single RF,original,55,230,284043,0.000809736553972462
plain_rf,2,single RF,original,41,176,284043,0.00061962449347458
plain_rf,2,single RF,original,34,148,284043,0.000521047869512715
plain_rf,2,single RF,original,30,138,284043,0.000485841932383477
plain_rf,2,single RF,original,24,137,284043,0.000482321338670553
plain_rf,2,single RF,original,32,109,284043,0.000383744714708689
plain_rf,2,single RF,original,50,102,284043,0.000359100558718222
plain_rf,2,single RF,original,37,101,284043,0.000355579965005299
plain_rf,2,single RF,original,40,100,284043,0.000352059371292375
plain_rf,2,single RF,original,46,85,284043,0.000299250465598519
plain_rf,2,single RF,original,33,84,284043,0.000295729871885595
plain_rf,2,single RF,original,36,78,284043,0.000274606309608052
plain_rf,2,single RF,original,39,58,284043,0.000204194435349577
plain_rf,2,single RF,original,42,36,284043,0.000126741373665255
plain_rf,2,single RF,original,26,26,284043,9.15354365360174e-05
plain_rf,2,single RF,original,52,26,284043,9.15354365360174e-05
plain_rf,2,single RF,original,45,23,284043,8.09736553972462e-05
plain_rf,2,single RF,original,49,19,284043,6.68912805455512e-05
plain_rf,2,single RF,original,48,17,284043,5.98500931197037e-05
plain_rf,2,single RF,original,35,13,284043,4.57677182680087e-05
plain_rf,2,single RF,original,21,12,284043,4.2247124555085e-05
plain_rf,2,single RF,original,29,12,284043,4.2247124555085e-05
plain_rf,2,single RF,original,38,11,284043,3.87265308421612e-05
plain_rf,2,single RF,original,15,10,284043,3.52059371292375e-05
plain_rf,2,single RF,original,23,9,284043,3.16853434163137e-05
plain_rf,2,single RF,original,54,7,284043,2.46441559904662e-05
