method,predicted_zone,model_family,model_version,original_zone,pixels,predicted_total,share_of_prediction
rf_var,12,single RF,corrected,14,437,345214,0.0012658814532435
rf_var,12,single RF,corrected,37,428,345214,0.00123981066816525
rf_var,12,single RF,corrected,41,320,345214,0.000926961247226358
rf_var,12,single RF,corrected,9,264,345214,0.000764743028961745
rf_var,12,single RF,corrected,23,91,345214,0.000263604604679996
rf_var,12,single RF,corrected,19,62,345214,0.000179598741650107
rf_var,12,single RF,corrected,29,47,345214,0.000136147433186371
rf_var,12,single RF,corrected,36,37,345214,0.000107179894210548
rf_var,12,single RF,corrected,10,32,345214,9.26961247226358e-05
rf_var,12,single RF,corrected,21,25,345214,7.24188474395592e-05
rf_var,12,single RF,corrected,20,19,345214,5.5038324054065e-05
rf_var,12,single RF,corrected,44,14,345214,4.05545545661532e-05
rf_var,12,single RF,corrected,16,13,345214,3.76578006685708e-05
rf_var,12,single RF,corrected,26,12,345214,3.47610467709884e-05
rf_var,12,single RF,corrected,52,12,345214,3.47610467709884e-05
rf_var,12,single RF,corrected,30,10,345214,2.89675389758237e-05
rf_var,12,single RF,corrected,1,8,345214,2.3174031180659e-05
rf_var,12,single RF,corrected,53,8,345214,2.3174031180659e-05
rf_var,12,single RF,corrected,40,7,345214,2.02772772830766e-05
rf_var,12,single RF,corrected,46,7,345214,2.02772772830766e-05
rf_var,12,single RF,corrected,47,7,345214,2.02772772830766e-05
rf_var,12,single RF,corrected,32,6,345214,1.73805233854942e-05
rf_var,12,single RF,corrected,54,5,345214,1.44837694879118e-05
rf_var,12,single RF,corrected,17,2,345214,5.79350779516474e-06
rf_var,12,single RF,corrected,31,1,345214,2.89675389758237e-06
rf_var,12,single RF,corrected,34,1,345214,2.89675389758237e-06
rf_var,12,single RF,corrected,42,1,345214,2.89675389758237e-06
rf_var,12,single RF,corrected,49,1,345214,2.89675389758237e-06
rf_var,13,single RF,corrected,33,22403,534368,0.0419242918737649
rf_var,13,single RF,corrected,12,20475,534368,0.0383162913946943
rf_var,13,single RF,corrected,25,18824,534368,0.0352266602790586
rf_var,13,single RF,corrected,15,16619,534368,0.0311002904365531
rf_var,13,single RF,corrected,11,12161,534368,0.0227577250134739
rf_var,13,single RF,corrected,24,11352,534368,0.021243787053117
rf_var,13,single RF,corrected,31,8717,534368,0.0163127283070843
rf_var,13,single RF,corrected,7,7936,534368,0.0148511886939338
rf_var,13,single RF,corrected,5,6903,534368,0.0129180639559255
rf_var,13,single RF,corrected,4,6325,534368,0.0118364123600216
rf_var,13,single RF,corrected,16,4801,534368,0.00898444517635787
rf_var,13,single RF,corrected,2,4038,534368,0.00755659021498293
rf_var,13,single RF,corrected,27,3625,534368,0.00678371459368825
rf_var,13,single RF,corrected,3,3582,534368,0.00670324570333553
rf_var,13,single RF,corrected,18,2735,534368,0.00511819570034134
rf_var,13,single RF,corrected,32,1587,534368,0.00296986346487814
rf_var,13,single RF,corrected,37,1384,534368,0.00258997544763159
rf_var,13,single RF,corrected,23,1181,534368,0.00221008743038505
rf_var,13,single RF,corrected,14,792,534368,0.00148212467812444
rf_var,13,single RF,corrected,44,614,534368,0.00114902089945506
rf_var,13,single RF,corrected,41,536,534368,0.00100305407509432
rf_var,13,single RF,corrected,20,499,534368,0.00093381340200012
rf_var,13,single RF,corrected,19,284,534368,0.000531468950236541
rf_var,13,single RF,corrected,46,251,534368,0.00046971375531469
rf_var,13,single RF,corrected,1,240,534368,0.000449128690340739
rf_var,13,single RF,corrected,6,176,534368,0.000329361039583209
rf_var,13,single RF,corrected,45,143,534368,0.000267605844661357
rf_var,13,single RF,corrected,35,120,534368,0.000224564345170369
rf_var,13,single RF,corrected,22,74,534368,0.000138481346188395
rf_var,13,single RF,corrected,10,72,534368,0.000134738607102222
rf_var,13,single RF,corrected,29,58,534368,0.000108539433499012
rf_var,13,single RF,corrected,42,57,534368,0.000106668063955926
rf_var,13,single RF,corrected,9,39,534368,7.29834121803701e-05
rf_var,13,single RF,corrected,38,35,534368,6.54979340080244e-05
rf_var,13,single RF,corrected,36,28,534368,5.23983472064196e-05
rf_var,13,single RF,corrected,28,25,534368,4.67842385771603e-05
rf_var,13,single RF,corrected,21,14,534368,2.61991736032098e-05
rf_var,13,single RF,corrected,47,13,534368,2.43278040601234e-05
rf_var,13,single RF,corrected,40,10,534368,1.87136954308641e-05
rf_var,13,single RF,corrected,53,9,534368,1.68423258877777e-05
rf_var,13,single RF,corrected,30,7,534368,1.30995868016049e-05
rf_var,13,single RF,corrected,52,5,534368,9.35684771543206e-06
rf_var,13,single RF,corrected,49,4,534368,7.48547817234565e-06
rf_var,13,single RF,corrected,54,4,534368,7.48547817234565e-06
rf_var,13,single RF,corrected,39,2,534368,3.74273908617282e-06
rf_var,14,single RF,corrected,13,16796,91112,0.184344542980069
rf_var,14,single RF,corrected,23,6817,91112,0.0748200017560804
rf_var,14,single RF,corrected,27,6762,91112,0.0742163491087892
rf_var,14,single RF,corrected,15,6720,91112,0.0737553779963122
rf_var,14,single RF,corrected,12,6265,91112,0.0687615242778119
rf_var,14,single RF,corrected,7,4512,91112,0.0495214680832382
rf_var,14,single RF,corrected,19,4168,91112,0.0457458951619984
rf_var,14,single RF,corrected,11,3395,91112,0.0372618315918869
rf_var,14,single RF,corrected,5,2528,91112,0.0277460707700413
rf_var,14,single RF,corrected,4,1959,91112,0.0215010097462464
rf_var,14,single RF,corrected,3,1338,91112,0.0146852225831943
rf_var,14,single RF,corrected,24,1222,91112,0.0134120642725437
rf_var,14,single RF,corrected,33,607,91112,0.00666213012555975
rf_var,14,single RF,corrected,37,573,91112,0.00628896303450698
rf_var,14,single RF,corrected,32,306,91112,0.00335850381947493
rf_var,14,single RF,corrected,2,300,91112,0.0032926508034068
rf_var,14,single RF,corrected,35,87,91112,0.000954868732987971
rf_var,14,single RF,corrected,25,85,91112,0.000932917727631926
rf_var,14,single RF,corrected,31,60,91112,0.000658530160681359
rf_var,14,single RF,corrected,6,50,91112,0.000548775133901133
rf_var,14,single RF,corrected,9,48,91112,0.000526824128545087
rf_var,14,single RF,corrected,20,38,91112,0.000417069101764861
rf_var,14,single RF,corrected,10,21,91112,0.000230485556238476
rf_var,14,single RF,corrected,21,20,91112,0.000219510053560453
rf_var,14,single RF,corrected,44,17,91112,0.000186583545526385
rf_var,14,single RF,corrected,53,14,91112,0.000153657037492317
rf_var,14,single RF,corrected,52,9,91112,9.87795241022039e-05
rf_var,14,single RF,corrected,30,8,91112,8.78040214241812e-05
rf_var,14,single RF,corrected,16,7,91112,7.68285187461586e-05
rf_var,14,single RF,corrected,47,7,91112,7.68285187461586e-05
rf_var,14,single RF,corrected,49,7,91112,7.68285187461586e-05
rf_var,14,single RF,corrected,40,5,91112,5.48775133901133e-05
rf_var,14,single RF,corrected,46,5,91112,5.48775133901133e-05
rf_var,14,single RF,corrected,29,4,91112,4.39020107120906e-05
rf_var,14,single RF,corrected,34,3,91112,3.2926508034068e-05
rf_var,14,single RF,corrected,42,3,91112,3.2926508034068e-05
rf_var,14,single RF,corrected,54,3,91112,3.2926508034068e-05
rf_var,14,single RF,corrected,17,2,91112,2.19510053560453e-05
rf_var,14,single RF,corrected,41,2,91112,2.19510053560453e-05
rf_var,14,single RF,corrected,26,1,91112,1.09755026780227e-05
rf_var,14,single RF,corrected,45,1,91112,1.09755026780227e-05
rf_var,14,single RF,corrected,50,1,91112,1.09755026780227e-05
rf_var,15,single RF,corrected,27,21584,256508,0.0841455237263555
rf_var,15,single RF,corrected,13,19017,256508,0.0741380385796934
rf_var,15,single RF,corrected,19,18683,256508,0.0728359349416003
rf_var,15,single RF,corrected,23,17453,256508,0.0680407628611973
rf_var,15,single RF,corrected,24,11094,256508,0.0432501130569027
rf_var,15,single RF,corrected,12,7168,256508,0.0279445475384783
rf_var,15,single RF,corrected,33,4404,256508,0.0171690551561745
rf_var,15,single RF,corrected,29,3759,256508,0.0146545136993778
rf_var,15,single RF,corrected,7,3434,256508,0.0133874966862632
rf_var,15,single RF,corrected,25,3310,256508,0.0129040809643364
rf_var,15,single RF,corrected,5,2075,256508,0.00808941631450091
rf_var,15,single RF,corrected,3,2026,256508,0.0078983891340621
rf_var,15,single RF,corrected,4,1580,256508,0.00615965194068021
rf_var,15,single RF,corrected,32,1546,256508,0.00602710246853899
rf_var,15,single RF,corrected,11,1423,256508,0.0055475852604987
rf_var,15,single RF,corrected,6,1254,256508,0.00488873641367911
rf_var,15,single RF,corrected,16,682,256508,0.00265878647059741
rf_var,15,single RF,corrected,14,584,256508,0.00227673210971978
rf_var,15,single RF,corrected,31,367,256508,0.00143075459634787
rf_var,15,single RF,corrected,38,226,256508,0.000881064138350461
rf_var,15,single RF,corrected,42,87,256508,0.000339170708126062
rf_var,15,single RF,corrected,20,58,256508,0.000226113805417375
rf_var,15,single RF,corrected,28,50,256508,0.000194925694325323
rf_var,15,single RF,corrected,35,45,256508,0.000175433124892791
rf_var,15,single RF,corrected,10,36,256508,0.000140346499914233
rf_var,15,single RF,corrected,37,33,256508,0.000128650958254713
rf_var,15,single RF,corrected,41,33,256508,0.000128650958254713
rf_var,15,single RF,corrected,53,22,256508,8.57673055031422e-05
rf_var,15,single RF,corrected,44,19,256508,7.40717638436228e-05
rf_var,15,single RF,corrected,2,17,256508,6.62747360706099e-05
rf_var,15,single RF,corrected,21,15,256508,5.8477708297597e-05
rf_var,15,single RF,corrected,47,15,256508,5.8477708297597e-05
rf_var,15,single RF,corrected,52,13,256508,5.0680680524584e-05
rf_var,15,single RF,corrected,49,9,256508,3.50866249785582e-05
rf_var,15,single RF,corrected,30,7,256508,2.72895972055452e-05
rf_var,15,single RF,corrected,40,6,256508,2.33910833190388e-05
rf_var,15,single RF,corrected,26,5,256508,1.94925694325323e-05
rf_var,15,single RF,corrected,45,5,256508,1.94925694325323e-05
rf_var,15,single RF,corrected,9,4,256508,1.55940555460259e-05
rf_var,15,single RF,corrected,18,3,256508,1.16955416595194e-05
rf_var,15,single RF,corrected,1,2,256508,7.79702777301293e-06
rf_var,15,single RF,corrected,34,2,256508,7.79702777301293e-06
rf_var,15,single RF,corrected,46,2,256508,7.79702777301293e-06
rf_var,15,single RF,corrected,17,1,256508,3.89851388650646e-06
rf_var,15,single RF,corrected,50,1,256508,3.89851388650646e-06
rf_var,16,single RF,corrected,20,51083,707531,0.0721989566534894
rf_var,16,single RF,corrected,31,48586,707531,0.0686697826667666
rf_var,16,single RF,corrected,18,23199,707531,0.0327886693303898
rf_var,16,single RF,corrected,46,9032,707531,0.0127655184013139
rf_var,16,single RF,corrected,13,7330,707531,0.0103599700931832
rf_var,16,single RF,corrected,2,4344,707531,0.00613966031170366
rf_var,16,single RF,corrected,19,3870,707531,0.0054697250014487
rf_var,16,single RF,corrected,22,3352,707531,0.00473760160332198
rf_var,16,single RF,corrected,5,3037,707531,0.00429239142878545
rf_var,16,single RF,corrected,25,2821,707531,0.00398710445196041
rf_var,16,single RF,corrected,10,2372,707531,0.00335250328254168
rf_var,16,single RF,corrected,45,1172,707531,0.00165646452240255
rf_var,16,single RF,corrected,24,747,707531,0.00105578412818661
rf_var,16,single RF,corrected,4,718,707531,0.00101479652481658
rf_var,16,single RF,corrected,11,528,707531,0.000746257054461218
rf_var,16,single RF,corrected,33,427,707531,0.000603507125482841
rf_var,16,single RF,corrected,42,400,707531,0.000565346253379711
rf_var,16,single RF,corrected,43,324,707531,0.000457930465237566
rf_var,16,single RF,corrected,7,233,707531,0.000329314192593681
rf_var,16,single RF,corrected,15,153,707531,0.000216244941917739
rf_var,16,single RF,corrected,44,130,707531,0.000183737532348406
rf_var,16,single RF,corrected,39,109,707531,0.000154056854045971
rf_var,16,single RF,corrected,23,80,707531,0.000113069250675942
rf_var,16,single RF,corrected,6,54,707531,7.63217442062609e-05
rf_var,16,single RF,corrected,28,49,707531,6.92549160390146e-05
rf_var,16,single RF,corrected,3,41,707531,5.79479909714203e-05
rf_var,16,single RF,corrected,1,40,707531,5.65346253379711e-05
rf_var,16,single RF,corrected,21,35,707531,4.94677971707247e-05
rf_var,16,single RF,corrected,35,31,707531,4.38143346369276e-05
rf_var,16,single RF,corrected,27,30,707531,4.24009690034783e-05
rf_var,16,single RF,corrected,53,21,707531,2.96806783024348e-05
rf_var,16,single RF,corrected,32,19,707531,2.68539470355363e-05
rf_var,16,single RF,corrected,47,19,707531,2.68539470355363e-05
rf_var,16,single RF,corrected,37,11,707531,1.5547021967942e-05
rf_var,16,single RF,corrected,40,9,707531,1.27202907010435e-05
rf_var,16,single RF,corrected,12,7,707531,9.89355943414493e-06
rf_var,16,single RF,corrected,30,6,707531,8.48019380069566e-06
rf_var,16,single RF,corrected,52,6,707531,8.48019380069566e-06
rf_var,16,single RF,corrected,29,5,707531,7.06682816724638e-06
rf_var,16,single RF,corrected,36,4,707531,5.65346253379711e-06
rf_var,16,single RF,corrected,49,4,707531,5.65346253379711e-06
rf_var,16,single RF,corrected,9,3,707531,4.24009690034783e-06
rf_var,16,single RF,corrected,17,2,707531,2.82673126689855e-06
rf_var,16,single RF,corrected,34,2,707531,2.82673126689855e-06
rf_var,16,single RF,corrected,41,1,707531,1.41336563344928e-06
rf_var,16,single RF,corrected,50,1,707531,1.41336563344928e-06
rf_var,17,single RF,corrected,16,5474,10202,0.536561458537542
rf_var,17,single RF,corrected,20,1183,10202,0.115957655361694
rf_var,17,single RF,corrected,5,596,10202,0.0584199176632033
rf_var,17,single RF,corrected,2,459,10202,0.0449911782003529
rf_var,17,single RF,corrected,4,321,10202,0.0314644187414233
rf_var,17,single RF,corrected,18,117,10202,0.0114683395412664
rf_var,17,single RF,corrected,15,101,10202,0.00990001960399922
rf_var,17,single RF,corrected,13,58,10202,0.00568515977259361
rf_var,17,single RF,corrected,1,51,10202,0.00499901980003921
rf_var,17,single RF,corrected,22,43,10202,0.00421485983140561
rf_var,17,single RF,corrected,27,35,10202,0.00343069986277201
rf_var,17,single RF,corrected,21,29,10202,0.0028425798862968
rf_var,17,single RF,corrected,11,25,10202,0.00245049990198
rf_var,17,single RF,corrected,53,20,10202,0.001960399921584
rf_var,17,single RF,corrected,3,19,10202,0.0018623799255048
rf_var,17,single RF,corrected,19,19,10202,0.0018623799255048
rf_var,17,single RF,corrected,31,19,10202,0.0018623799255048
rf_var,17,single RF,corrected,6,17,10202,0.0016663399333464
rf_var,17,single RF,corrected,44,12,10202,0.0011762399529504
rf_var,17,single RF,corrected,12,11,10202,0.0010782199568712
rf_var,17,single RF,corrected,30,10,10202,0.000980199960792002
rf_var,17,single RF,corrected,47,10,10202,0.000980199960792002
rf_var,17,single RF,corrected,23,8,10202,0.000784159968633601
rf_var,17,single RF,corrected,40,8,10202,0.000784159968633601
rf_var,17,single RF,corrected,10,7,10202,0.000686139972554401
rf_var,17,single RF,corrected,46,5,10202,0.000490099980396001
rf_var,17,single RF,corrected,49,5,10202,0.000490099980396001
rf_var,17,single RF,corrected,52,5,10202,0.000490099980396001
rf_var,17,single RF,corrected,24,4,10202,0.000392079984316801
rf_var,17,single RF,corrected,37,4,10202,0.000392079984316801
rf_var,17,single RF,corrected,29,3,10202,0.000294059988237601
rf_var,17,single RF,corrected,34,3,10202,0.000294059988237601
rf_var,17,single RF,corrected,54,3,10202,0.000294059988237601
rf_var,17,single RF,corrected,25,2,10202,0.0001960399921584
rf_var,17,single RF,corrected,7,1,10202,9.80199960792002e-05
rf_var,17,single RF,corrected,9,1,10202,9.80199960792002e-05
rf_var,17,single RF,corrected,26,1,10202,9.80199960792002e-05
rf_var,17,single RF,corrected,38,1,10202,9.80199960792002e-05
rf_var,17,single RF,corrected,41,1,10202,9.80199960792002e-05
rf_var,17,single RF,corrected,50,1,10202,9.80199960792002e-05
rf_var,18,single RF,corrected,16,68118,165807,0.410827045902767
rf_var,18,single RF,corrected,31,10197,165807,0.0614992129403463
rf_var,18,single RF,corrected,46,8419,165807,0.0507759021030475
rf_var,18,single RF,corrected,13,6401,165807,0.0386051252359671
rf_var,18,single RF,corrected,10,6119,165807,0.0369043526509737
rf_var,18,single RF,corrected,2,5027,165807,0.0303183822154674
rf_var,18,single RF,corrected,20,2428,165807,0.014643531334624
rf_var,18,single RF,corrected,3,1496,165807,0.00902253825230539
rf_var,18,single RF,corrected,24,1426,165807,0.00860036066028576
rf_var,18,single RF,corrected,23,1274,165807,0.0076836321747574
rf_var,18,single RF,corrected,25,1059,165807,0.00638694385641137
rf_var,18,single RF,corrected,7,1051,165807,0.00633869498875198
rf_var,18,single RF,corrected,44,1020,165807,0.00615173062657186
rf_var,18,single RF,corrected,28,746,165807,0.00449920690923785
rf_var,18,single RF,corrected,5,607,165807,0.003660882833656
rf_var,18,single RF,corrected,33,508,165807,0.00306380309637108
rf_var,18,single RF,corrected,19,460,165807,0.00277430989041476
rf_var,18,single RF,corrected,39,238,165807,0.00143540381286677
rf_var,18,single RF,corrected,37,218,165807,0.0013147816437183
rf_var,18,single RF,corrected,1,217,165807,0.00130875053526088
rf_var,18,single RF,corrected,11,155,165807,0.000934821810900625
rf_var,18,single RF,corrected,15,112,165807,0.00067548414723142
rf_var,18,single RF,corrected,32,112,165807,0.00067548414723142
rf_var,18,single RF,corrected,45,103,165807,0.000621204171114609
rf_var,18,single RF,corrected,6,95,165807,0.000572955303455222
rf_var,18,single RF,corrected,22,92,165807,0.000554861978082952
rf_var,18,single RF,corrected,4,91,165807,0.000548830869625529
rf_var,18,single RF,corrected,27,47,165807,0.000283462097498899
rf_var,18,single RF,corrected,42,47,165807,0.000283462097498899
rf_var,18,single RF,corrected,43,35,165807,0.000211088796009819
rf_var,18,single RF,corrected,53,23,165807,0.000138715494520738
