method,original_zone,assigned_zone,pixels,original_pixels,percent_of_original
multiclass_rf,2,52,11,283513,0.00387989263278933
multiclass_rf,2,48,6,283513,0.00211630507243054
multiclass_rf,2,45,5,283513,0.00176358756035878
multiclass_rf,2,49,3,283513,0.00105815253621527
multiclass_rf,2,23,2,283513,0.000705435024143514
multiclass_rf,2,43,1,283513,0.000352717512071757
multiclass_rf,3,9,58139,551735,10.5374862932386
multiclass_rf,3,7,38656,551735,7.00626206421561
multiclass_rf,3,41,30486,551735,5.52547871713776
multiclass_rf,3,6,29781,551735,5.39769998278159
multiclass_rf,3,5,25560,551735,4.63265879452998
multiclass_rf,3,27,21753,551735,3.94265362900668
multiclass_rf,3,2,19714,551735,3.5730921547482
multiclass_rf,3,12,19309,551735,3.4996873499053
multiclass_rf,3,37,13709,551735,2.4847073323244
multiclass_rf,3,1,13083,551735,2.37124706607339
multiclass_rf,3,28,12808,551735,2.3214042973529
multiclass_rf,3,33,10505,551735,1.90399376512275
multiclass_rf,3,11,8761,551735,1.58789998821898
multiclass_rf,3,4,8708,551735,1.57829392733831
multiclass_rf,3,36,5622,551735,1.01896743907854
multiclass_rf,3,47,2526,551735,0.457828486501672
multiclass_rf,3,34,2496,551735,0.452391093550346
multiclass_rf,3,15,2301,551735,0.417048039366725
multiclass_rf,3,22,2038,551735,0.369380227826765
multiclass_rf,3,10,1905,551735,0.345274452409218
multiclass_rf,3,14,1873,551735,0.33947456659447
multiclass_rf,3,13,1619,551735,0.293437972939908
multiclass_rf,3,18,1527,551735,0.276763301222507
multiclass_rf,3,39,1406,551735,0.254832482985491
multiclass_rf,3,24,1297,551735,0.235076621929006
multiclass_rf,3,25,580,551735,0.105122930392308
multiclass_rf,3,26,511,551735,0.0926169266042575
multiclass_rf,3,44,464,551735,0.0840983443138463
multiclass_rf,3,30,427,551735,0.0773922263405439
multiclass_rf,3,40,267,551735,0.0483927972668038
multiclass_rf,3,46,177,551735,0.032080618412825
multiclass_rf,3,49,141,551735,0.0255557468712335
multiclass_rf,3,21,100,551735,0.0181246431710876
multiclass_rf,3,29,100,551735,0.0181246431710876
multiclass_rf,3,32,54,551735,0.00978730731238729
multiclass_rf,3,23,30,551735,0.00543739295132627
multiclass_rf,3,50,18,551735,0.00326243577079576
multiclass_rf,3,35,14,551735,0.00253745004395226
multiclass_rf,3,17,8,551735,0.00144997145368701
multiclass_rf,3,31,6,551735,0.00108747859026525
multiclass_rf,3,16,2,551735,0.000362492863421751
multiclass_rf,4,2,8029,91121,8.81136071816596
multiclass_rf,4,11,4910,91121,5.38843954741498
multiclass_rf,4,13,3152,91121,3.45913675223055
multiclass_rf,4,6,2623,91121,2.8785900066944
multiclass_rf,4,5,2470,91121,2.71068140165275
multiclass_rf,4,14,2030,91121,2.22780698192513
multiclass_rf,4,3,1876,91121,2.05880093502047
multiclass_rf,4,1,1743,91121,1.91284116723917
multiclass_rf,4,12,1651,91121,1.81187651584157
multiclass_rf,4,15,660,91121,0.724311629591422
multiclass_rf,4,7,539,91121,0.591521164166328
multiclass_rf,4,27,506,91121,0.555305582686757
multiclass_rf,4,9,430,91121,0.471900001097442
multiclass_rf,4,22,345,91121,0.378617442740971
multiclass_rf,4,17,299,91121,0.328135117042175
multiclass_rf,4,25,254,91121,0.278750233206396
multiclass_rf,4,48,233,91121,0.255703954083032
multiclass_rf,4,20,142,91121,0.155836744548458
multiclass_rf,4,23,111,91121,0.121816046794921
multiclass_rf,4,30,99,91121,0.108646744438713
multiclass_rf,4,50,87,91121,0.0954774420825057
multiclass_rf,4,21,68,91121,0.0746260466851769
multiclass_rf,4,16,65,91121,0.0713337210961249
multiclass_rf,4,33,55,91121,0.0603593024659519
multiclass_rf,4,18,53,91121,0.0581644187399173
multiclass_rf,4,34,31,91121,0.0340206977535365
multiclass_rf,4,32,22,91121,0.0241437209863807
multiclass_rf,4,39,15,91121,0.0164616279452596
multiclass_rf,4,24,8,91121,0.00877953490413845
multiclass_rf,4,19,5,91121,0.00548720931508653
multiclass_rf,4,35,5,91121,0.00548720931508653
multiclass_rf,4,45,2,91121,0.00219488372603461
multiclass_rf,4,10,1,91121,0.00109744186301731
multiclass_rf,5,2,11735,190111,6.17270962753339
multiclass_rf,5,11,9473,190111,4.98287842365776
multiclass_rf,5,12,9248,190111,4.86452651345793
multiclass_rf,5,6,7565,190111,3.97925422516319
multiclass_rf,5,3,7260,190111,3.8188216357812
multiclass_rf,5,4,6208,190111,3.26546070453577
multiclass_rf,5,1,5119,190111,2.69263745916859
multiclass_rf,5,10,3625,190111,1.90678077544172
multiclass_rf,5,7,3528,190111,1.85575795193334
multiclass_rf,5,13,3524,190111,1.85365391797424
multiclass_rf,5,41,2989,190111,1.57223937594353
multiclass_rf,5,14,2977,190111,1.5659272740662
multiclass_rf,5,33,2390,190111,1.25716029056709
multiclass_rf,5,27,2158,190111,1.13512632093882
multiclass_rf,5,39,2154,190111,1.13302228697971
multiclass_rf,5,26,1983,190111,1.04307483522784
multiclass_rf,5,15,1971,190111,1.03676273335052
multiclass_rf,5,9,1724,190111,0.906838636375591
multiclass_rf,5,46,1671,190111,0.878960186417409
multiclass_rf,5,36,1628,190111,0.856341821356997
multiclass_rf,5,22,1565,190111,0.823203286501044
multiclass_rf,5,25,1337,190111,0.703273350831883
multiclass_rf,5,45,1220,190111,0.641730357527971
multiclass_rf,5,40,1013,190111,0.532846600144126
multiclass_rf,5,47,986,190111,0.518644370920147
multiclass_rf,5,20,847,190111,0.44552919084114
multiclass_rf,5,21,746,190111,0.392402333373661
multiclass_rf,5,28,743,190111,0.39082430790433
multiclass_rf,5,17,715,190111,0.376096070190573
multiclass_rf,5,16,644,190111,0.338749467416404
multiclass_rf,5,18,593,190111,0.311923034437776
multiclass_rf,5,24,553,190111,0.290882694846695
multiclass_rf,5,44,533,190111,0.280362525051154
multiclass_rf,5,49,345,190111,0.181472928973074
multiclass_rf,5,34,286,190111,0.150438428076229
multiclass_rf,5,37,276,190111,0.145178343178459
multiclass_rf,5,35,258,190111,0.135710190362472
multiclass_rf,5,42,224,190111,0.117825901710054
multiclass_rf,5,29,179,190111,0.0941555196700875
multiclass_rf,5,30,168,190111,0.0883694262825402
multiclass_rf,5,32,101,190111,0.0531268574674795
multiclass_rf,5,23,83,190111,0.0436587046514931
multiclass_rf,5,50,62,190111,0.0326125263661756
multiclass_rf,5,43,9,190111,0.00473407640799323
multiclass_rf,6,2,6560,89665,7.31612111749289
multiclass_rf,6,4,2558,89665,2.85284113087604
multiclass_rf,6,12,2055,89665,2.29186416104389
multiclass_rf,6,11,1919,89665,2.14018847933976
multiclass_rf,6,27,1610,89665,1.79557240840908
multiclass_rf,6,15,1023,89665,1.14091339987732
multiclass_rf,6,5,966,89665,1.07734344504545
multiclass_rf,6,9,804,89665,0.896670941839068
multiclass_rf,6,3,681,89665,0.759493670886076
multiclass_rf,6,1,469,89665,0.523058049406123
multiclass_rf,6,24,396,89665,0.441643896726705
multiclass_rf,6,37,382,89665,0.426030223610104
multiclass_rf,6,7,288,89665,0.321195561255785
multiclass_rf,6,23,248,89665,0.276585066636926
multiclass_rf,6,47,181,89665,0.201862488150337
multiclass_rf,6,13,142,89665,0.15836725589695
multiclass_rf,6,49,106,89665,0.118217810739977
multiclass_rf,6,31,94,89665,0.104834662354319
multiclass_rf,6,43,85,89665,0.0947973010650756
multiclass_rf,6,25,77,89665,0.0858752021413038
multiclass_rf,6,42,76,89665,0.0847599397758323
multiclass_rf,6,18,66,89665,0.0736073161211175
multiclass_rf,6,21,63,89665,0.0702615290247031
multiclass_rf,6,14,50,89665,0.0557631182735739
multiclass_rf,6,22,42,89665,0.046841019349802
multiclass_rf,6,33,40,89665,0.0446104946188591
multiclass_rf,6,29,21,89665,0.023420509674901
multiclass_rf,6,30,14,89665,0.0156136731166007
multiclass_rf,6,35,12,89665,0.0133831483856577
multiclass_rf,6,16,8,89665,0.00892209892377182
multiclass_rf,6,32,7,89665,0.00780683655830034
multiclass_rf,6,45,6,89665,0.00669157419282886
multiclass_rf,6,19,4,89665,0.00446104946188591
multiclass_rf,7,41,28002,220816,12.6811462937468
multiclass_rf,7,3,12978,220816,5.8772915006159
multiclass_rf,7,33,11173,220816,5.05986885008333
multiclass_rf,7,12,7423,220816,3.3616223462068
multiclass_rf,7,14,7324,220816,3.31678863850446
multiclass_rf,7,11,6340,220816,2.87116875588725
multiclass_rf,7,9,4823,220816,2.1841714368524
multiclass_rf,7,28,4637,220816,2.09993841026013
multiclass_rf,7,13,3793,220816,1.71771973045431
multiclass_rf,7,27,3661,220816,1.65794145351786
multiclass_rf,7,36,3444,220816,1.55966958916021
multiclass_rf,7,25,3393,220816,1.53657343670749
multiclass_rf,7,4,2768,220816,1.25353235272806
multiclass_rf,7,2,2528,220816,1.14484457647997
multiclass_rf,7,15,2364,220816,1.07057459604376
multiclass_rf,7,6,2245,220816,1.01668357365408
multiclass_rf,7,5,2133,220816,0.965962611404971
multiclass_rf,7,37,2123,220816,0.9614339540613
multiclass_rf,7,32,1814,220816,0.821498442141874
multiclass_rf,7,39,1619,220816,0.733189623940294
multiclass_rf,7,1,1501,220816,0.679751467284979
multiclass_rf,7,24,1449,220816,0.656202449097892
multiclass_rf,7,26,1306,220816,0.5914426490834
multiclass_rf,7,18,1163,220816,0.526682849068908
multiclass_rf,7,40,1000,220816,0.452865734367075
multiclass_rf,7,23,920,220816,0.416636475617709
multiclass_rf,7,35,761,220816,0.344630823853344
multiclass_rf,7,21,669,220816,0.302967176291573
multiclass_rf,7,47,620,220816,0.280776755307586
multiclass_rf,7,19,605,220816,0.27398376929208
multiclass_rf,7,44,554,220816,0.250887616839359
multiclass_rf,7,34,522,220816,0.236395913339613
multiclass_rf,7,49,510,220816,0.230961524527208
multiclass_rf,7,10,476,220816,0.215564089558728
multiclass_rf,7,29,433,220816,0.196090862980943
multiclass_rf,7,31,340,220816,0.153974349684805
multiclass_rf,7,46,268,220816,0.121368016810376
multiclass_rf,7,42,245,220816,0.110952104919933
multiclass_rf,7,22,244,220816,0.110499239185566
multiclass_rf,7,45,178,220816,0.0806101007173393
multiclass_rf,7,16,107,220816,0.048456633577277
multiclass_rf,7,50,103,220816,0.0466451706398087
multiclass_rf,7,20,99,220816,0.0448337077023404
multiclass_rf,7,43,70,220816,0.0317006014056952
multiclass_rf,7,30,38,220816,0.0172088979059488
multiclass_rf,7,38,26,220816,0.0117745090935439
multiclass_rf,7,55,15,220816,0.00679298601550612
multiclass_rf,9,3,490,30434,1.6100414010646
multiclass_rf,9,2,95,30434,0.312150883879871
multiclass_rf,9,12,95,30434,0.312150883879871
multiclass_rf,9,7,61,30434,0.200433725438654
multiclass_rf,9,11,58,30434,0.190576329105606
multiclass_rf,9,5,49,30434,0.16100414010646
multiclass_rf,9,4,22,30434,0.0722875731090228
multiclass_rf,9,14,18,30434,0.0591443779982914
multiclass_rf,9,6,12,30434,0.0394295853321943
multiclass_rf,9,27,3,30434,0.00985739633304856
multiclass_rf,9,1,2,30434,0.00657159755536571
multiclass_rf,9,17,1,30434,0.00328579877768286
multiclass_rf,10,39,23170,145713,15.901120696163
multiclass_rf,10,46,18441,145713,12.6556999032344
multiclass_rf,10,34,7849,145713,5.38661615641707
multiclass_rf,10,18,5160,145713,3.54120771653868
multiclass_rf,10,49,4831,145713,3.31542141058107
multiclass_rf,10,45,2865,145713,1.96619381935723
multiclass_rf,10,36,2483,145713,1.70403464344293
multiclass_rf,10,1,1976,145713,1.35609039687605
multiclass_rf,10,20,1440,145713,0.98824401391777
multiclass_rf,10,28,824,145713,0.565495185741835
multiclass_rf,10,16,787,145713,0.54010280482867
multiclass_rf,10,26,675,145713,0.463239381523955
multiclass_rf,10,3,538,145713,0.369218944088722
multiclass_rf,10,50,382,145713,0.262159175914297
multiclass_rf,10,43,346,145713,0.237453075566353
