ori,pred,n,method,ori_category,pred_category
16,45,58119,multiclass_rf,grassland_meadow_steppe,scrub
16,46,51144,multiclass_rf,grassland_meadow_steppe,scrub
16,47,23,multiclass_rf,grassland_meadow_steppe,cropland
16,49,78,multiclass_rf,grassland_meadow_steppe,forest
16,50,118,multiclass_rf,grassland_meadow_steppe,scrub
17,17,1569,multiclass_rf,alpine_vegetation,alpine_vegetation
18,1,2261,multiclass_rf,scrub,cropland
18,2,739,multiclass_rf,scrub,forest
18,3,31,multiclass_rf,scrub,forest
18,4,228,multiclass_rf,scrub,wetland
18,5,929,multiclass_rf,scrub,grassland_meadow_steppe
18,6,2,multiclass_rf,scrub,wetland
18,7,55,multiclass_rf,scrub,scrub
18,10,4691,multiclass_rf,scrub,forest
18,11,332,multiclass_rf,scrub,grassland_meadow_steppe
18,13,463,multiclass_rf,scrub,grassland_meadow_steppe
18,16,9541,multiclass_rf,scrub,grassland_meadow_steppe
18,17,140,multiclass_rf,scrub,alpine_vegetation
18,18,63391,multiclass_rf,scrub,scrub
18,20,1052,multiclass_rf,scrub,alpine_vegetation
18,22,894,multiclass_rf,scrub,alpine_vegetation
18,23,106,multiclass_rf,scrub,desert
18,24,139,multiclass_rf,scrub,desert
18,25,1303,multiclass_rf,scrub,desert
18,26,133,multiclass_rf,scrub,forest
18,28,477,multiclass_rf,scrub,forest
18,31,1942,multiclass_rf,scrub,grassland_meadow_steppe
18,32,301,multiclass_rf,scrub,desert
18,33,71,multiclass_rf,scrub,cropland
18,34,1136,multiclass_rf,scrub,forest
18,35,2,multiclass_rf,scrub,desert
18,36,620,multiclass_rf,scrub,forest
18,37,20,multiclass_rf,scrub,forest
18,39,5862,multiclass_rf,scrub,forest
18,41,12,multiclass_rf,scrub,grassland_meadow_steppe
18,42,1326,multiclass_rf,scrub,desert
18,43,1209,multiclass_rf,scrub,wetland
18,44,19,multiclass_rf,scrub,scrub
18,45,5025,multiclass_rf,scrub,scrub
18,46,8379,multiclass_rf,scrub,scrub
18,47,9,multiclass_rf,scrub,cropland
18,49,6,multiclass_rf,scrub,forest
18,50,116,multiclass_rf,scrub,scrub
19,1,24,multiclass_rf,no_vegetation,cropland
19,2,12,multiclass_rf,no_vegetation,forest
19,3,14,multiclass_rf,no_vegetation,forest
19,4,32,multiclass_rf,no_vegetation,wetland
19,5,25,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,6,110,multiclass_rf,no_vegetation,wetland
19,7,129,multiclass_rf,no_vegetation,scrub
19,10,645,multiclass_rf,no_vegetation,forest
19,12,4,multiclass_rf,no_vegetation,cropland
19,13,123,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,14,7579,multiclass_rf,no_vegetation,forest
19,15,13484,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,16,2038,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,17,9,multiclass_rf,no_vegetation,alpine_vegetation
19,18,439,multiclass_rf,no_vegetation,scrub
19,19,530929,multiclass_rf,no_vegetation,no_vegetation
19,20,33414,multiclass_rf,no_vegetation,alpine_vegetation
19,22,6118,multiclass_rf,no_vegetation,alpine_vegetation
19,23,34792,multiclass_rf,no_vegetation,desert
19,24,12115,multiclass_rf,no_vegetation,desert
19,25,1039,multiclass_rf,no_vegetation,desert
19,26,4,multiclass_rf,no_vegetation,forest
19,27,566,multiclass_rf,no_vegetation,cropland
19,28,75,multiclass_rf,no_vegetation,forest
19,29,5562,multiclass_rf,no_vegetation,desert
19,31,5480,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,32,4957,multiclass_rf,no_vegetation,desert
19,33,72,multiclass_rf,no_vegetation,cropland
19,34,1,multiclass_rf,no_vegetation,forest
19,35,711,multiclass_rf,no_vegetation,desert
19,37,25,multiclass_rf,no_vegetation,forest
19,38,22059,multiclass_rf,no_vegetation,desert
19,39,10,multiclass_rf,no_vegetation,forest
19,41,8,multiclass_rf,no_vegetation,grassland_meadow_steppe
19,42,4197,multiclass_rf,no_vegetation,desert
19,43,417,multiclass_rf,no_vegetation,wetland
19,45,2533,multiclass_rf,no_vegetation,scrub
19,46,479,multiclass_rf,no_vegetation,scrub
20,1,305,multiclass_rf,alpine_vegetation,cropland
20,2,264,multiclass_rf,alpine_vegetation,forest
20,4,324,multiclass_rf,alpine_vegetation,wetland
20,5,627,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
20,6,10,multiclass_rf,alpine_vegetation,wetland
20,7,97,multiclass_rf,alpine_vegetation,scrub
20,10,3332,multiclass_rf,alpine_vegetation,forest
20,11,13,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
20,13,214,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
20,16,34443,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
20,17,560,multiclass_rf,alpine_vegetation,alpine_vegetation
20,18,3868,multiclass_rf,alpine_vegetation,scrub
20,19,704,multiclass_rf,alpine_vegetation,no_vegetation
20,20,227957,multiclass_rf,alpine_vegetation,alpine_vegetation
20,22,20269,multiclass_rf,alpine_vegetation,alpine_vegetation
20,23,76,multiclass_rf,alpine_vegetation,desert
20,24,440,multiclass_rf,alpine_vegetation,desert
20,25,1138,multiclass_rf,alpine_vegetation,desert
20,28,18,multiclass_rf,alpine_vegetation,forest
20,29,1,multiclass_rf,alpine_vegetation,desert
20,31,16743,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
20,32,175,multiclass_rf,alpine_vegetation,desert
20,34,39,multiclass_rf,alpine_vegetation,forest
20,39,448,multiclass_rf,alpine_vegetation,forest
20,42,42513,multiclass_rf,alpine_vegetation,desert
20,43,1295,multiclass_rf,alpine_vegetation,wetland
20,44,3,multiclass_rf,alpine_vegetation,scrub
20,45,14064,multiclass_rf,alpine_vegetation,scrub
20,46,8707,multiclass_rf,alpine_vegetation,scrub
20,49,6,multiclass_rf,alpine_vegetation,forest
21,1,386,multiclass_rf,cropland,cropland
21,2,29,multiclass_rf,cropland,forest
21,3,49,multiclass_rf,cropland,forest
21,4,353,multiclass_rf,cropland,wetland
21,5,464,multiclass_rf,cropland,grassland_meadow_steppe
21,6,1230,multiclass_rf,cropland,wetland
21,7,327,multiclass_rf,cropland,scrub
21,9,381,multiclass_rf,cropland,forest
21,10,65,multiclass_rf,cropland,forest
21,18,25,multiclass_rf,cropland,scrub
21,21,366619,multiclass_rf,cropland,cropland
21,26,27559,multiclass_rf,cropland,forest
21,28,4894,multiclass_rf,cropland,forest
21,30,42138,multiclass_rf,cropland,forest
21,34,1049,multiclass_rf,cropland,forest
21,36,21776,multiclass_rf,cropland,forest
21,37,710,multiclass_rf,cropland,forest
21,39,713,multiclass_rf,cropland,forest
21,40,38043,multiclass_rf,cropland,grassland_meadow_steppe
21,41,1233,multiclass_rf,cropland,grassland_meadow_steppe
21,44,24650,multiclass_rf,cropland,scrub
21,45,30,multiclass_rf,cropland,scrub
21,46,119,multiclass_rf,cropland,scrub
21,47,11360,multiclass_rf,cropland,cropland
21,48,7962,multiclass_rf,cropland,wetland
21,49,15835,multiclass_rf,cropland,forest
21,50,1202,multiclass_rf,cropland,scrub
21,52,2774,multiclass_rf,cropland,forest
21,53,23062,multiclass_rf,cropland,cropland
21,54,444,multiclass_rf,cropland,wetland
21,55,2637,multiclass_rf,cropland,forest
22,1,2,multiclass_rf,alpine_vegetation,cropland
22,2,30,multiclass_rf,alpine_vegetation,forest
22,3,44,multiclass_rf,alpine_vegetation,forest
22,4,50,multiclass_rf,alpine_vegetation,wetland
22,5,113,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
22,6,59,multiclass_rf,alpine_vegetation,wetland
22,7,3,multiclass_rf,alpine_vegetation,scrub
22,11,4,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
22,12,13,multiclass_rf,alpine_vegetation,cropland
22,13,13,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
22,16,956,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
22,17,5,multiclass_rf,alpine_vegetation,alpine_vegetation
22,18,147,multiclass_rf,alpine_vegetation,scrub
22,19,1,multiclass_rf,alpine_vegetation,no_vegetation
22,20,907,multiclass_rf,alpine_vegetation,alpine_vegetation
22,22,37728,multiclass_rf,alpine_vegetation,alpine_vegetation
22,24,46,multiclass_rf,alpine_vegetation,desert
22,25,252,multiclass_rf,alpine_vegetation,desert
22,31,367,multiclass_rf,alpine_vegetation,grassland_meadow_steppe
22,32,35,multiclass_rf,alpine_vegetation,desert
22,35,1,multiclass_rf,alpine_vegetation,desert
22,42,986,multiclass_rf,alpine_vegetation,desert
22,43,45,multiclass_rf,alpine_vegetation,wetland
22,45,112,multiclass_rf,alpine_vegetation,scrub
22,46,6,multiclass_rf,alpine_vegetation,scrub
22,55,25,multiclass_rf,alpine_vegetation,forest
23,2,3,multiclass_rf,desert,forest
23,4,320,multiclass_rf,desert,wetland
23,5,10,multiclass_rf,desert,grassland_meadow_steppe
23,6,180,multiclass_rf,desert,wetland
23,7,671,multiclass_rf,desert,scrub
23,11,25,multiclass_rf,desert,grassland_meadow_steppe
23,12,70,multiclass_rf,desert,cropland
23,13,361,multiclass_rf,desert,grassland_meadow_steppe
23,14,8109,multiclass_rf,desert,forest
23,15,14833,multiclass_rf,desert,grassland_meadow_steppe
23,16,79,multiclass_rf,desert,grassland_meadow_steppe
23,17,7,multiclass_rf,desert,alpine_vegetation
23,18,1155,multiclass_rf,desert,scrub
23,19,15378,multiclass_rf,desert,no_vegetation
23,20,356,multiclass_rf,desert,alpine_vegetation
23,22,137,multiclass_rf,desert,alpine_vegetation
23,23,197049,multiclass_rf,desert,desert
23,24,28351,multiclass_rf,desert,desert
23,25,2561,multiclass_rf,desert,desert
23,26,45,multiclass_rf,desert,forest
23,27,244,multiclass_rf,desert,cropland
23,28,386,multiclass_rf,desert,forest
23,29,16226,multiclass_rf,desert,desert
23,31,816,multiclass_rf,desert,grassland_meadow_steppe
23,32,12554,multiclass_rf,desert,desert
23,33,1297,multiclass_rf,desert,cropland
23,35,16910,multiclass_rf,desert,desert
23,37,3,multiclass_rf,desert,forest
23,38,7759,multiclass_rf,desert,desert
23,39,71,multiclass_rf,desert,forest
23,40,11,multiclass_rf,desert,grassland_meadow_steppe
23,41,32,multiclass_rf,desert,grassland_meadow_steppe
23,42,400,multiclass_rf,desert,desert
23,43,132,multiclass_rf,desert,wetland
23,44,29,multiclass_rf,desert,scrub
23,45,130,multiclass_rf,desert,scrub
23,49,25,multiclass_rf,desert,forest
23,52,14,multiclass_rf,desert,forest
23,53,1,multiclass_rf,desert,cropland
24,1,840,multiclass_rf,desert,cropland
24,2,105,multiclass_rf,desert,forest
24,3,120,multiclass_rf,desert,forest
24,4,187,multiclass_rf,desert,wetland
24,5,1385,multiclass_rf,desert,grassland_meadow_steppe
24,6,2229,multiclass_rf,desert,wetland
24,7,1839,multiclass_rf,desert,scrub
24,11,244,multiclass_rf,desert,grassland_meadow_steppe
24,12,2278,multiclass_rf,desert,cropland
24,13,4082,multiclass_rf,desert,grassland_meadow_steppe
24,14,3803,multiclass_rf,desert,forest
24,15,7777,multiclass_rf,desert,grassland_meadow_steppe
24,16,306,multiclass_rf,desert,grassland_meadow_steppe
24,18,1982,multiclass_rf,desert,scrub
24,19,10235,multiclass_rf,desert,no_vegetation
24,20,1390,multiclass_rf,desert,alpine_vegetation
24,22,1067,multiclass_rf,desert,alpine_vegetation
24,23,77923,multiclass_rf,desert,desert
24,24,441318,multiclass_rf,desert,desert
24,25,61241,multiclass_rf,desert,desert
24,26,25,multiclass_rf,desert,forest
24,27,1821,multiclass_rf,desert,cropland
24,28,153,multiclass_rf,desert,forest
24,29,70461,multiclass_rf,desert,desert
24,31,1476,multiclass_rf,desert,grassland_meadow_steppe
24,32,56389,multiclass_rf,desert,desert
24,33,6816,multiclass_rf,desert,cropland
24,35,59432,multiclass_rf,desert,desert
24,38,11926,multiclass_rf,desert,desert
24,39,82,multiclass_rf,desert,forest
24,42,13041,multiclass_rf,desert,desert
24,43,2099,multiclass_rf,desert,wetland
24,45,997,multiclass_rf,desert,scrub
24,47,7,multiclass_rf,desert,cropland
25,1,1390,multiclass_rf,desert,cropland
25,2,346,multiclass_rf,desert,forest
25,4,363,multiclass_rf,desert,wetland
25,5,384,multiclass_rf,desert,grassland_meadow_steppe
25,6,296,multiclass_rf,desert,wetland
25,7,537,multiclass_rf,desert,scrub
25,11,986,multiclass_rf,desert,grassland_meadow_steppe
25,12,954,multiclass_rf,desert,cropland
25,13,6408,multiclass_rf,desert,grassland_meadow_steppe
25,14,80,multiclass_rf,desert,forest
25,15,1046,multiclass_rf,desert,grassland_meadow_steppe
25,16,1476,multiclass_rf,desert,grassland_meadow_steppe
25,18,1472,multiclass_rf,desert,scrub
25,19,4,multiclass_rf,desert,no_vegetation
25,20,1739,multiclass_rf,desert,alpine_vegetation
25,22,1525,multiclass_rf,desert,alpine_vegetation
25,23,807,multiclass_rf,desert,desert
25,24,7556,multiclass_rf,desert,desert
25,25,179533,multiclass_rf,desert,desert
25,27,47,multiclass_rf,desert,cropland
25,28,36,multiclass_rf,desert,forest
25,29,1397,multiclass_rf,desert,desert
25,31,3621,multiclass_rf,desert,grassland_meadow_steppe
25,32,8793,multiclass_rf,desert,desert
25,33,1864,multiclass_rf,desert,cropland
25,35,6319,multiclass_rf,desert,desert
25,37,56,multiclass_rf,desert,forest
25,38,31,multiclass_rf,desert,desert
25,42,6676,multiclass_rf,desert,desert
25,43,1083,multiclass_rf,desert,wetland
25,45,373,multiclass_rf,desert,scrub
25,46,3,multiclass_rf,desert,scrub
26,1,6,multiclass_rf,forest,cropland
26,3,34,multiclass_rf,forest,forest
26,5,35,multiclass_rf,forest,grassland_meadow_steppe
26,6,1,multiclass_rf,forest,wetland
26,7,20,multiclass_rf,forest,scrub
26,10,153,multiclass_rf,forest,forest
26,12,2,multiclass_rf,forest,cropland
26,15,11,multiclass_rf,forest,grassland_meadow_steppe
26,18,15,multiclass_rf,forest,scrub
26,21,572,multiclass_rf,forest,cropland
26,23,12,multiclass_rf,forest,desert
26,26,32038,multiclass_rf,forest,forest
26,27,9,multiclass_rf,forest,cropland
26,28,202,multiclass_rf,forest,forest
26,30,1640,multiclass_rf,forest,forest
26,32,2,multiclass_rf,forest,desert
26,33,6,multiclass_rf,forest,cropland
26,34,1007,multiclass_rf,forest,forest
26,36,2193,multiclass_rf,forest,forest
26,39,191,multiclass_rf,forest,forest
26,40,505,multiclass_rf,forest,grassland_meadow_steppe
26,41,112,multiclass_rf,forest,grassland_meadow_steppe
26,44,230,multiclass_rf,forest,scrub
26,46,21,multiclass_rf,forest,scrub
26,47,189,multiclass_rf,forest,cropland
26,48,28,multiclass_rf,forest,wetland
26,49,982,multiclass_rf,forest,forest
26,50,50,multiclass_rf,forest,scrub
26,52,192,multiclass_rf,forest,forest
26,53,418,multiclass_rf,forest,cropland
26,55,7,multiclass_rf,forest,forest
27,2,1476,multiclass_rf,cropland,forest
27,3,15015,multiclass_rf,cropland,forest
27,4,5421,multiclass_rf,cropland,wetland
27,5,3944,multiclass_rf,cropland,grassland_meadow_steppe
27,6,3629,multiclass_rf,cropland,wetland
27,7,23550,multiclass_rf,cropland,scrub
27,9,813,multiclass_rf,cropland,forest
27,11,15484,multiclass_rf,cropland,grassland_meadow_steppe
27,12,5059,multiclass_rf,cropland,cropland
27,13,1702,multiclass_rf,cropland,grassland_meadow_steppe
27,14,12661,multiclass_rf,cropland,forest
27,15,26768,multiclass_rf,cropland,grassland_meadow_steppe
27,19,1396,multiclass_rf,cropland,no_vegetation
27,21,29,multiclass_rf,cropland,cropland
27,23,3424,multiclass_rf,cropland,desert
27,24,3137,multiclass_rf,cropland,desert
27,25,1034,multiclass_rf,cropland,desert
27,26,607,multiclass_rf,cropland,forest
27,27,600017,multiclass_rf,cropland,cropland
27,28,14677,multiclass_rf,cropland,forest
27,29,32,multiclass_rf,cropland,desert
27,30,12,multiclass_rf,cropland,forest
27,32,3230,multiclass_rf,cropland,desert
27,33,14250,multiclass_rf,cropland,cropland
27,34,451,multiclass_rf,cropland,forest
27,35,243,multiclass_rf,cropland,desert
27,36,1735,multiclass_rf,cropland,forest
27,37,54140,multiclass_rf,cropland,forest
27,38,2566,multiclass_rf,cropland,desert
27,39,94,multiclass_rf,cropland,forest
27,40,180,multiclass_rf,cropland,grassland_meadow_steppe
27,41,30228,multiclass_rf,cropland,grassland_meadow_steppe
27,44,208,multiclass_rf,cropland,scrub
27,47,9607,multiclass_rf,cropland,cropland
27,48,378,multiclass_rf,cropland,wetland
27,49,4,multiclass_rf,cropland,forest
28,1,599,multiclass_rf,forest,cropland
28,2,12,multiclass_rf,forest,forest
28,3,110,multiclass_rf,forest,forest
28,5,112,multiclass_rf,forest,grassland_meadow_steppe
28,7,100,multiclass_rf,forest,scrub
28,10,787,multiclass_rf,forest,forest
28,11,1,multiclass_rf,forest,grassland_meadow_steppe
28,13,24,multiclass_rf,forest,grassland_meadow_steppe
28,14,3,multiclass_rf,forest,forest
28,15,42,multiclass_rf,forest,grassland_meadow_steppe
28,16,4,multiclass_rf,forest,grassland_meadow_steppe
28,18,368,multiclass_rf,forest,scrub
28,19,19,multiclass_rf,forest,no_vegetation
28,20,27,multiclass_rf,forest,alpine_vegetation
28,21,198,multiclass_rf,forest,cropland
28,23,18,multiclass_rf,forest,desert
28,24,3,multiclass_rf,forest,desert
28,25,1,multiclass_rf,forest,desert
28,26,1008,multiclass_rf,forest,forest
28,27,294,multiclass_rf,forest,cropland
28,28,31369,multiclass_rf,forest,forest
28,30,717,multiclass_rf,forest,forest
28,31,3,multiclass_rf,forest,grassland_meadow_steppe
28,33,231,multiclass_rf,forest,cropland
28,34,461,multiclass_rf,forest,forest
28,36,2828,multiclass_rf,forest,forest
28,37,19,multiclass_rf,forest,forest
28,39,1479,multiclass_rf,forest,forest
28,40,451,multiclass_rf,forest,grassland_meadow_steppe
28,41,122,multiclass_rf,forest,grassland_meadow_steppe
28,43,1,multiclass_rf,forest,wetland
28,44,1278,multiclass_rf,forest,scrub
28,45,320,multiclass_rf,forest,scrub
28,46,432,multiclass_rf,forest,scrub
28,47,1392,multiclass_rf,forest,cropland
28,48,2,multiclass_rf,forest,wetland
28,49,231,multiclass_rf,forest,forest
28,50,611,multiclass_rf,forest,scrub
28,53,5,multiclass_rf,forest,cropland
28,55,360,multiclass_rf,forest,forest
29,6,23,multiclass_rf,desert,wetland
29,7,52,multiclass_rf,desert,scrub
29,14,85,multiclass_rf,desert,forest
29,15,715,multiclass_rf,desert,grassland_meadow_steppe
29,18,1,multiclass_rf,desert,scrub
29,19,751,multiclass_rf,desert,no_vegetation
29,20,23,multiclass_rf,desert,alpine_vegetation
29,22,35,multiclass_rf,desert,alpine_vegetation
29,23,4818,multiclass_rf,desert,desert
29,24,6511,multiclass_rf,desert,desert
29,25,862,multiclass_rf,desert,desert
29,27,46,multiclass_rf,desert,cropland
29,29,144994,multiclass_rf,desert,desert
29,31,15,multiclass_rf,desert,grassland_meadow_steppe
29,32,1334,multiclass_rf,desert,desert
29,33,373,multiclass_rf,desert,cropland
29,35,2115,multiclass_rf,desert,desert
29,38,1250,multiclass_rf,desert,desert
29,40,17,multiclass_rf,desert,grassland_meadow_steppe
29,45,196,multiclass_rf,desert,scrub
29,47,1,multiclass_rf,desert,cropland
30,1,252,multiclass_rf,forest,cropland
30,3,5103,multiclass_rf,forest,forest
30,5,3169,multiclass_rf,forest,grassland_meadow_steppe
30,6,477,multiclass_rf,forest,wetland
30,7,1157,multiclass_rf,forest,scrub
30,10,2914,multiclass_rf,forest,forest
30,11,9,multiclass_rf,forest,grassland_meadow_steppe
30,13,2,multiclass_rf,forest,grassland_meadow_steppe
30,18,61,multiclass_rf,forest,scrub
30,21,53064,multiclass_rf,forest,cropland
30,26,71560,multiclass_rf,forest,forest
30,27,227,multiclass_rf,forest,cropland
30,28,15516,multiclass_rf,forest,forest
30,30,194343,multiclass_rf,forest,forest
30,33,591,multiclass_rf,forest,cropland
30,34,2057,multiclass_rf,forest,forest
30,36,31439,multiclass_rf,forest,forest
30,37,784,multiclass_rf,forest,forest
30,39,10068,multiclass_rf,forest,forest
30,40,47182,multiclass_rf,forest,grassland_meadow_steppe
30,41,5391,multiclass_rf,forest,grassland_meadow_steppe
30,44,37471,multiclass_rf,forest,scrub
30,45,2127,multiclass_rf,forest,scrub
30,46,1093,multiclass_rf,forest,scrub
30,47,49474,multiclass_rf,forest,cropland
30,48,2342,multiclass_rf,forest,wetland
30,49,27924,multiclass_rf,forest,forest
30,50,2807,multiclass_rf,forest,scrub
30,52,386,multiclass_rf,forest,forest
30,53,4589,multiclass_rf,forest,cropland
30,54,1247,multiclass_rf,forest,wetland
30,55,1409,multiclass_rf,forest,forest
31,1,3341,multiclass_rf,grassland_meadow_steppe,cropland
31,2,403,multiclass_rf,grassland_meadow_steppe,forest
31,4,10,multiclass_rf,grassland_meadow_steppe,wetland
31,5,92,multiclass_rf,grassland_meadow_steppe,grassland_meadow_steppe
31,6,1611,multiclass_rf,grassland_meadow_steppe,wetland
31,7,223,multiclass_rf,grassland_meadow_steppe,scrub
31,11,18,multiclass_rf,grassland_meadow_steppe,grassland_meadow_steppe
31,13,2658,multiclass_rf,grassland_meadow_steppe,grassland_meadow_steppe
31,14,118,multiclass_rf,grassland_meadow_steppe,forest
31,15,213,multiclass_rf,grassland_meadow_steppe,grassland_meadow_steppe
31,16,37198,multiclass_rf,grassland_meadow_steppe,grassland_meadow_steppe
31,18,14660,multiclass_rf,grassland_meadow_steppe,scrub
