Species,PopulationID,source_zone,zone_name,reference_abundance,method,scenario,dual_threshold,rank_min_suitability,suitable_area_km2,suitability_weighted_area_km2,mean_dual_suitability,max_dual_suitability,population_niche_definition,source_dual_raster,population_stack_file,layer,layer_name,COLOR,period,ssp,method_label
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,mf_var,2071-2100SSP245,0.4,0,713356.973863415,729211.22615262,0.0708551068732413,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2071-2100,SSP245,Plain MF RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,mf_var,2071-2100SSP585,0.4,0,518352.978388061,635530.781334496,0.0619671399132788,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2071-2100,SSP585,Plain MF RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2011-2040SSP245,0.4,0,886826.706732069,814131.084774843,0.0788076411253535,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2011-2040,SSP245,Plain RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2011-2040SSP585,0.4,0,882513.150461309,809007.785107667,0.0783304464704122,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2011-2040,SSP585,Plain RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2041-2070SSP245,0.4,0,772063.643368437,757013.66465749,0.0734079319140412,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2041-2070,SSP245,Plain RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2041-2070SSP585,0.4,0,689298.330264427,720257.814330221,0.0699337289440049,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2041-2070,SSP585,Plain RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2071-2100SSP245,0.4,0,701884.990467525,725527.855247929,0.0704914753458847,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2071-2100,SSP245,Plain RF
chamFor,chamFor-Zone49,49,Broadleaf evergreen forests in subtropical zone,45,rf_var,2071-2100SSP585,0.4,0,522296.351391875,635029.000194987,0.0619097878486586,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone49.tif,,6,pop_zone49,#006400,2071-2100,SSP585,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2011-2040SSP245,0.4,0,289995.401916564,253701.435384659,0.0239104676787577,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2011-2040,SSP245,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2011-2040SSP585,0.4,0,291314.62307248,256300.311135909,0.0241669378735901,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2011-2040,SSP585,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2041-2070SSP245,0.4,0,334591.261887586,286819.071695948,0.0271148011744733,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2041-2070,SSP245,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2041-2070SSP585,0.4,0,350297.687658935,297491.867818316,0.0281290617565639,0.999994933605194,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2041-2070,SSP585,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2071-2100SSP245,0.4,0,357180.834448443,300012.073302809,0.0283680716610606,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2071-2100,SSP245,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,mf_var,2071-2100SSP585,0.4,0,386256.863445307,330834.624388543,0.0314045200344573,0.999976992607117,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2071-2100,SSP585,Plain MF RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2011-2040SSP245,0.4,0,288423.220577771,253160.239867401,0.0238615968196854,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2011-2040,SSP245,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2011-2040SSP585,0.4,0,289728.339900859,255758.149262855,0.0241158908385496,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2011-2040,SSP585,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2041-2070SSP245,0.4,0,330331.585925644,287403.162002199,0.0271663315362759,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2041-2070,SSP245,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2041-2070SSP585,0.4,0,347787.931880953,299243.013390293,0.0282951733611128,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2041-2070,SSP585,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2071-2100SSP245,0.4,0,353714.725716719,301307.712129378,0.0284899904221039,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2071-2100,SSP245,Plain RF
chamFor,chamFor-Zone53,53,One year three ripes grain fields; tropical evergreen orchards and economic tree plantations,17,rf_var,2071-2100SSP585,0.4,0,378040.693688183,331815.122473123,0.0314938399266507,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone53.tif,,7,pop_zone53,#FF9F1C,2071-2100,SSP585,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2011-2040SSP245,0.4,0,450367.913421521,415807.106209249,0.0417823776554996,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2011-2040,SSP245,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2011-2040SSP585,0.4,0,448317.796062005,413127.198861254,0.0415219852591457,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2011-2040,SSP585,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2041-2070SSP245,0.4,0,450681.696874298,422502.458907184,0.0425979404395043,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2041-2070,SSP245,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2041-2070SSP585,0.4,0,452199.263423622,429569.899071774,0.0433225218901501,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2041-2070,SSP585,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2071-2100SSP245,0.4,0,454654.037266167,432326.807470186,0.0436141522517113,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2071-2100,SSP245,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,mf_var,2071-2100SSP585,0.4,0,437210.105469489,426043.058256222,0.0430045770692589,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2071-2100,SSP585,Plain MF RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2011-2040SSP245,0.4,0,449973.316552287,415369.522489333,0.0417432238871689,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2011-2040,SSP245,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2011-2040SSP585,0.4,0,447749.922452866,412851.956740509,0.0415012834673699,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2011-2040,SSP585,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2041-2070SSP245,0.4,0,449617.149124752,421466.058875481,0.0425055620306445,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2041-2070,SSP245,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2041-2070SSP585,0.4,0,450470.924407072,427960.47307937,0.0431665870369082,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2041-2070,SSP585,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2071-2100SSP245,0.4,0,452791.24635084,430523.804846467,0.0434303931521971,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2071-2100,SSP245,Plain RF
cyclLon,cyclLon-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,25,rf_var,2071-2100SSP585,0.4,0,433133.443279137,424395.940853799,0.0428221719620255,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone10.tif,,1,pop_zone10,#006D77,2071-2100,SSP585,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2011-2040SSP245,0.4,0,1530533.46254914,1199875.25433149,0.116895770268274,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2011-2040,SSP245,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2011-2040SSP585,0.4,0,1551059.6807626,1201537.26610723,0.117092041448097,0.999445676803589,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2011-2040,SSP585,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2041-2070SSP245,0.4,0,1731499.18957856,1250850.03087577,0.122170502121106,0.996771037578583,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2041-2070,SSP245,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2041-2070SSP585,0.4,0,1831966.33894772,1284644.79448191,0.125630449452895,0.98999559879303,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2041-2070,SSP585,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2071-2100SSP245,0.4,0,1829385.60026031,1276863.99086277,0.124965561116142,0.986386716365814,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2071-2100,SSP245,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,mf_var,2071-2100SSP585,0.4,0,1865238.78048863,1269536.75920169,0.12469948064926,0.979230105876923,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2071-2100,SSP585,Plain MF RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2011-2040SSP245,0.4,0,1538441.37702342,1201072.91162484,0.11702210819736,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2011-2040,SSP245,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2011-2040SSP585,0.4,0,1560595.49867235,1203105.24246789,0.11725418651389,0.999948859214783,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2011-2040,SSP585,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2041-2070SSP245,0.4,0,1741467.93477746,1254326.63292747,0.122519497317467,0.994000017642975,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2041-2070,SSP245,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2041-2070SSP585,0.4,0,1840318.62484336,1285522.66452437,0.125721479504703,0.993647694587708,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2041-2070,SSP585,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2071-2100SSP245,0.4,0,1834085.30396971,1275836.44913597,0.12487127008775,0.994349718093872,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2071-2100,SSP245,Plain RF
cyclLon,cyclLon-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,73,rf_var,2071-2100SSP585,0.4,0,1876779.92352405,1269755.83754408,0.124735690133307,0.986698865890503,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone21.tif,,2,pop_zone21,#F3722C,2071-2100,SSP585,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2011-2040SSP245,0.4,0,355928.647581211,437521.104961676,0.0427368293353721,0.998894512653351,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2011-2040,SSP245,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2011-2040SSP585,0.4,0,323176.569208065,429231.634427959,0.0419370686600809,0.998861074447632,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2011-2040,SSP585,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2041-2070SSP245,0.4,0,223398.802232172,420910.396807211,0.0411787708554562,0.998852729797363,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2041-2070,SSP245,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2041-2070SSP585,0.4,0,159840.947808166,410503.258102314,0.0401787332398967,0.999449968338013,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2041-2070,SSP585,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2071-2100SSP245,0.4,0,144464.066505584,406886.314364577,0.0398403777934649,0.998792171478271,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2071-2100,SSP245,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,mf_var,2071-2100SSP585,0.4,0,55835.4501804734,386336.353645155,0.0378611602225249,0.996465742588043,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2071-2100,SSP585,Plain MF RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2011-2040SSP245,0.4,0,365235.026474446,436497.265255926,0.0426261899708837,0.999963879585266,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2011-2040,SSP245,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2011-2040SSP585,0.4,0,333240.029583155,428204.560194555,0.0418282313324302,0.999933302402496,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2011-2040,SSP585,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2041-2070SSP245,0.4,0,237667.47256246,422989.13471971,0.0413706483831035,0.999054074287415,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2041-2070,SSP245,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2041-2070SSP585,0.4,0,170056.653142161,413703.293492483,0.0404799830805203,0.999850928783417,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2041-2070,SSP585,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2071-2100SSP245,0.4,0,150482.742702866,409745.780597959,0.0401069742062583,0.999742567539215,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2071-2100,SSP245,Plain RF
cyclLon,cyclLon-Zone26,26,Bamboo forests and scrubs in subtropical and tropical zones,17,rf_var,2071-2100SSP585,0.4,0,61822.5089041159,391855.086203965,0.0383899277107952,0.996955513954163,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone26.tif,,3,pop_zone26,#00A878,2071-2100,SSP585,Plain RF
cyclLon,cyclLon-Zone34,34,"Needleleaf, evergreen and deciduous broadleaf mixed forests on mountains in subtropical zone",26,mf_var,2011-2040SSP245,0.4,0,146971.869263789,165056.44759436,0.0166860757250007,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone34.tif,,4,pop_zone34,#2A9D8F,2011-2040,SSP245,Plain MF RF
cyclLon,cyclLon-Zone34,34,"Needleleaf, evergreen and deciduous broadleaf mixed forests on mountains in subtropical zone",26,mf_var,2011-2040SSP585,0.4,0,146990.155270339,165530.162773479,0.0167673023409591,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone34.tif,,4,pop_zone34,#2A9D8F,2011-2040,SSP585,Plain MF RF
cyclLon,cyclLon-Zone34,34,"Needleleaf, evergreen and deciduous broadleaf mixed forests on mountains in subtropical zone",26,mf_var,2041-2070SSP245,0.4,0,141667.147287871,169448.080705327,0.0174375422456086,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone34.tif,,4,pop_zone34,#2A9D8F,2041-2070,SSP245,Plain MF RF
cyclLon,cyclLon-Zone34,34,"Needleleaf, evergreen and deciduous broadleaf mixed forests on mountains in subtropical zone",26,mf_var,2041-2070SSP585,0.4,0,138917.571945781,171161.22205146,0.0177836967982417,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone34.tif,,4,pop_zone34,#2A9D8F,2041-2070,SSP585,Plain MF RF
cyclLon,cyclLon-Zone34,34,"Needleleaf, evergreen and deciduous broadleaf mixed forests on mountains in subtropical zone",26,mf_var,2071-2100SSP245,0.4,0,141085.699764157,174342.361189199,0.0181516230950266,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone34.tif,,4,pop_zone34,#2A9D8F,2071-2100,SSP245,Plain MF RF
