stage1,stage2,stage3,stage4,area_km2,family
6,5,5,2,198.792260238246,SSP245
7,5,5,2,8.94064376883316,SSP245
11,5,5,2,2.4255367897749,SSP245
13,5,5,2,0.625037459499359,SSP245
16,5,5,2,204.622721446495,SSP245
17,5,5,2,30.0888910767622,SSP245
18,5,5,2,1.91141259616375,SSP245
20,5,5,2,2.5094508209219,SSP245
22,5,5,2,0.632107774775982,SSP245
4,6,5,2,0.593666702224255,SSP245
7,6,5,2,19.6222886416016,SSP245
9,6,5,2,2.37690205382967,SSP245
2,11,5,2,6.22783434081745,SSP245
5,11,5,2,8.05469450328398,SSP245
11,11,5,2,1.21319145096636,SSP245
13,11,5,2,0.623934686777592,SSP245
2,13,5,2,0.636602105479717,SSP245
4,13,5,2,0.612001483999729,SSP245
5,13,5,2,4.22009739654589,SSP245
11,13,5,2,31.3751777340431,SSP245
13,13,5,2,7.28973027073431,SSP245
16,13,5,2,0.636519240879059,SSP245
16,16,5,2,167.665961208628,SSP245
22,16,5,2,5.58772704396391,SSP245
20,17,5,2,3.2961280507555,SSP245
11,18,5,2,0.637760764890671,SSP245
16,18,5,2,0.631438551929951,SSP245
18,18,5,2,0.690999801150322,SSP245
16,20,5,2,0.620527232174873,SSP245
20,20,5,2,5.15471944078207,SSP245
4,99,5,2,3.57433025588274,SSP245
7,99,5,2,5.96069682397938,SSP245
16,6,6,2,1.25716922795677,SSP245
2,2,9,2,52.4003175537715,SSP245
17,2,9,2,4.47645439038086,SSP245
2,9,9,2,1.919304586905,SSP245
17,9,9,2,5.10811590204287,SSP245
17,17,9,2,2.55574839468002,SSP245
5,5,10,2,7.09917004481506,SSP245
18,5,10,2,0.710206351754189,SSP245
2,2,11,2,96.0265583995537,SSP245
4,2,11,2,2.52524842454338,SSP245
5,2,11,2,6.25342071753788,SSP245
11,2,11,2,13.6706372037568,SSP245
13,2,11,2,1.86405522369909,SSP245
16,2,11,2,4.95284724680376,SSP245
18,2,11,2,0.624613586626053,SSP245
4,4,11,2,5.05870045607519,SSP245
5,4,11,2,4.42818004198217,SSP245
11,4,11,2,2.5026897178545,SSP245
2,5,11,2,7.51120697500801,SSP245
4,5,11,2,6.94556906157207,SSP245
5,5,11,2,6.25943766062927,SSP245
11,5,11,2,0.62664508897543,SSP245
16,5,11,2,1.89284283408546,SSP245
2,11,11,2,41.645074082346,SSP245
4,11,11,2,1.26555223187637,SSP245
5,11,11,2,11.3049746921883,SSP245
11,11,11,2,76.5142198489947,SSP245
13,11,11,2,11.240507952879,SSP245
14,11,11,2,0.668628280813694,SSP245
18,11,11,2,0.623764826655388,SSP245
2,13,11,2,1.26331790053701,SSP245
5,13,11,2,0.603257466388226,SSP245
11,13,11,2,12.6926228434587,SSP245
13,13,11,2,3.63716155420733,SSP245
16,13,11,2,0.637181772460461,SSP245
22,16,11,2,0.632692627149105,SSP245
2,2,13,2,2.55046427373123,SSP245
5,2,13,2,1.24752963980341,SSP245
13,2,13,2,3.77340516143703,SSP245
16,2,13,2,1.26135796934032,SSP245
22,2,13,2,0.640481198590279,SSP245
4,4,13,2,0.612695289823055,SSP245
5,4,13,2,8.57157652449322,SSP245
18,4,13,2,0.611827899686813,SSP245
2,5,13,2,1.24905720483112,SSP245
5,5,13,2,4.30903093268871,SSP245
16,5,13,2,1.24769947289991,SSP245
2,11,13,2,7.48577118022919,SSP245
5,11,13,2,1.82993048038483,SSP245
13,11,13,2,1.24386339938545,SSP245
2,13,13,2,2.45933658875513,SSP245
4,13,13,2,6.11819065789557,SSP245
5,13,13,2,55.0435135519557,SSP245
11,13,13,2,68.0756124007893,SSP245
13,13,13,2,10.8999169062667,SSP245
16,13,13,2,0.634859062664986,SSP245
18,13,13,2,2.6651658223877,SSP245
16,16,13,2,3.17819386773205,SSP245
16,18,13,2,1.38017368781662,SSP245
18,18,13,2,13.0165249171906,SSP245
5,2,16,2,0.578173891983986,SSP245
16,2,16,2,1.77952431263733,SSP245
5,5,16,2,1.73836890313339,SSP245
17,5,16,2,2.31599290094757,SSP245
16,16,16,2,722.01543146661,SSP245
17,16,16,2,4.6248403453598,SSP245
20,16,16,2,10.6528095565057,SSP245
22,16,16,2,4.34334247830725,SSP245
17,17,16,2,0.578448902335167,SSP245
16,18,16,2,9.98741169966984,SSP245
18,18,16,2,0.664670763021946,SSP245
22,20,16,2,0.623339939968109,SSP245
20,22,16,2,1.26348098617697,SSP245
17,17,17,2,1.12846558671665,SSP245
18,1,18,2,0.684750830598831,SSP245
2,2,18,2,4.35775536827278,SSP245
5,2,18,2,0.630349201050758,SSP245
16,2,18,2,8.93678672704029,SSP245
18,2,18,2,30.6990218964968,SSP245
46,2,18,2,0.682892703713417,SSP245
5,4,18,2,0.618729699024677,SSP245
16,4,18,2,2.48893460832882,SSP245
16,5,18,2,6.21661888537121,SSP245
18,5,18,2,1.89590527184296,SSP245
16,16,18,2,132.640358634459,SSP245
18,16,18,2,147.077944393877,SSP245
22,16,18,2,1.24062682937384,SSP245
31,16,18,2,2.71982798330879,SSP245
20,17,18,2,0.649440230780602,SSP245
2,18,18,2,1.85893024996853,SSP245
4,18,18,2,0.619928712607861,SSP245
16,18,18,2,97.0165279799643,SSP245
18,18,18,2,342.193505411086,SSP245
31,18,18,2,0.685713437020779,SSP245
46,18,18,2,7.65526319212628,SSP245
20,20,18,2,5.85269930942106,SSP245
31,31,18,2,1.35995154855108,SSP245
20,20,20,2,1.93282596107101,SSP245
20,99,20,2,2.03020200670767,SSP245
16,16,22,2,0.621551732439518,SSP245
5,4,25,2,5.48888600627661,SSP245
5,5,25,2,5.54206043214798,SSP245
13,13,25,2,0.634609562214375,SSP245
16,16,25,2,3.12509700059176,SSP245
5,25,25,2,0.609740748745918,SSP245
16,25,25,2,0.624274244854927,SSP245
4,6,27,2,2.32741453607941,SSP245
6,6,27,2,1.16183775213432,SSP245
4,99,27,2,0.581284013116837,SSP245
16,16,31,2,1.36272443209219,SSP245
20,99,31,2,2.03005058692694,SSP245
16,16,33,2,1.36347214271975,SSP245
18,18,46,2,4.04582333130074,SSP245
3,2,99,2,0.582287093390465,SSP245
5,2,99,2,1.74184324058342,SSP245
3,3,99,2,244.337263078495,SSP245
4,3,99,2,56.6240988844319,SSP245
5,3,99,2,51.5931196794677,SSP245
6,3,99,2,38.5793172208176,SSP245
9,3,99,2,2.33297159606218,SSP245
3,4,99,2,8.10661901055527,SSP245
2,5,99,2,1.66183475769711,SSP245
3,5,99,2,30.1707397308006,SSP245
4,5,99,2,23.1825206176648,SSP245
5,5,99,2,27.6665777382417,SSP245
6,5,99,2,0.550012109730721,SSP245
7,5,99,2,5.3592573620224,SSP245
16,5,99,2,7.50857923738909,SSP245
3,6,99,2,107.645146644125,SSP245
4,6,99,2,76.9854676130085,SSP245
6,6,99,2,7.62397523422718,SSP245
7,6,99,2,51.11206752138,SSP245
9,6,99,2,34.4009578157759,SSP245
16,6,99,2,2.51366489834499,SSP245
9,9,99,2,0.574035133805275,SSP245
3,99,99,2,35.3093823502927,SSP245
4,99,99,2,21.0482235579133,SSP245
6,99,99,2,5.80123995258141,SSP245
7,99,99,2,0.596078612824917,SSP245
16,99,99,2,0.62866877807045,SSP245
20,99,99,2,4.73691085696077,SSP245
1,1,1,3,71.2467135405159,SSP245
2,1,1,3,3.46386969129038,SSP245
6,1,1,3,16.4585345747929,SSP245
13,1,1,3,0.692889969226837,SSP245
16,1,1,3,225.369736178674,SSP245
18,1,1,3,68.2604231647616,SSP245
28,1,1,3,2.11051461302996,SSP245
43,1,1,3,235.079743599097,SSP245
1,2,1,3,0.68482496524334,SSP245
16,2,1,3,4.05456769421005,SSP245
18,2,1,3,11.7057880165906,SSP245
16,5,1,3,13.3746930953002,SSP245
2,13,1,3,6.0587452667346,SSP245
13,13,1,3,0.691072684755325,SSP245
18,13,1,3,0.691072684755325,SSP245
16,16,1,3,38.1515154356246,SSP245
18,18,1,3,32.2748271134343,SSP245
2,43,1,3,5.67413289635468,SSP245
7,43,1,3,5.68061784460402,SSP245
43,43,1,3,26.2499753897824,SSP245
1,99,1,3,4.35727631291342,SSP245
2,99,1,3,4.25309756691265,SSP245
43,99,1,3,0.72628924145031,SSP245
18,1,2,3,23.4828980451279,SSP245
2,2,2,3,1036.27508306298,SSP245
3,2,2,3,106.020374352866,SSP245
4,2,2,3,15.0066741382012,SSP245
5,2,2,3,76.6387078855114,SSP245
6,2,2,3,1.70536536588478,SSP245
7,2,2,3,3.06694121028709,SSP245
9,2,2,3,8.33260731333637,SSP245
11,2,2,3,85.4027304868408,SSP245
18,2,2,3,52.6557469915647,SSP245
2,3,2,3,17.0343163212562,SSP245
3,3,2,3,1145.97428772265,SSP245
4,3,2,3,38.9268559251909,SSP245
5,3,2,3,220.731363236836,SSP245
6,3,2,3,2.88802588182163,SSP245
9,3,2,3,48.061772036696,SSP245
3,4,2,3,0.593935158232212,SSP245
1,5,2,3,16.6756955195904,SSP245
2,5,2,3,17.3617404242392,SSP245
3,5,2,3,229.810433601081,SSP245
4,5,2,3,80.0620864274607,SSP245
5,5,2,3,813.315962522886,SSP245
6,5,2,3,7.28547326233005,SSP245
2,6,2,3,15.3991044727011,SSP245
4,6,2,3,2.06865387954426,SSP245
2,9,2,3,1.18222114678574,SSP245
2,13,2,3,2.01993813779211,SSP245
18,18,2,3,21.4200118555655,SSP245
18,46,2,3,0.674151734454155,SSP245
3,99,2,3,28.0989481835689,SSP245
9,99,2,3,23.2417686842642,SSP245
1,1,3,3,448.388106288638,SSP245
3,1,3,3,0.700208348584652,SSP245
5,1,3,3,41.0276880502906,SSP245
6,1,3,3,7.15786620844412,SSP245
11,1,3,3,0.720427878556252,SSP245
16,1,3,3,70.4444167621399,SSP245
18,1,3,3,28.6600548796053,SSP245
28,1,3,3,47.1496314525508,SSP245
43,1,3,3,487.253192385268,SSP245
1,2,3,3,35.1738370430737,SSP245
2,2,3,3,19976.5798351504,SSP245
3,2,3,3,414.552894302783,SSP245
4,2,3,3,834.372915567609,SSP245
5,2,3,3,99.8514224250451,SSP245
6,2,3,3,114.295567163017,SSP245
7,2,3,3,48.6007309897476,SSP245
9,2,3,3,135.291894663102,SSP245
11,2,3,3,86.450154206741,SSP245
18,2,3,3,15.3156048612423,SSP245
1,3,3,3,2962.57092842074,SSP245
2,3,3,3,18558.5835648816,SSP245
3,3,3,3,72016.5533777075,SSP245
4,3,3,3,656.220402535067,SSP245
5,3,3,3,5201.97443595222,SSP245
6,3,3,3,5824.82389754013,SSP245
7,3,3,3,4862.99869267242,SSP245
9,3,3,3,15702.9129892242,SSP245
10,3,3,3,402.563055029967,SSP245
11,3,3,3,778.647938874174,SSP245
12,3,3,3,77.3449014018288,SSP245
13,3,3,3,8.73178486061955,SSP245
14,3,3,3,25.4326456911154,SSP245
16,3,3,3,89.4425869963608,SSP245
18,3,3,3,166.551431743136,SSP245
27,3,3,3,80.2019775595323,SSP245
28,3,3,3,570.500738495029,SSP245
30,3,3,3,2.88794924592495,SSP245
33,3,3,3,248.905187375258,SSP245
34,3,3,3,90.9003977423816,SSP245
37,3,3,3,253.569536303691,SSP245
41,3,3,3,1100.53615577446,SSP245
43,3,3,3,1755.49791519567,SSP245
46,3,3,3,6.27219934805298,SSP245
2,4,3,3,40.7158381707087,SSP245
3,4,3,3,4.63226269410038,SSP245
1,5,3,3,393.165777482337,SSP245
2,5,3,3,5314.16784851297,SSP245
3,5,3,3,1352.34914146725,SSP245
4,5,3,3,141.850648602959,SSP245
5,5,3,3,2244.40958946432,SSP245
6,5,3,3,288.375132553158,SSP245
7,5,3,3,94.0283687760101,SSP245
9,5,3,3,63.8357793612652,SSP245
11,5,3,3,10.6468701987915,SSP245
12,5,3,3,1.71702503580189,SSP245
18,5,3,3,8.51930730210066,SSP245
28,5,3,3,26.0735052254262,SSP245
41,5,3,3,2.6730450461092,SSP245
46,5,3,3,6.35566692211294,SSP245
2,6,3,3,9771.64609790408,SSP245
3,6,3,3,182.676065975023,SSP245
4,6,3,3,154.785445811519,SSP245
5,6,3,3,149.822830615638,SSP245
6,6,3,3,2432.94429600906,SSP245
7,6,3,3,0.544073938389778,SSP245
11,6,3,3,44.2389291700344,SSP245
1,7,3,3,4.17553288295269,SSP245
2,7,3,3,79.3036121267405,SSP245
3,7,3,3,3558.64634907214,SSP245
4,7,3,3,12.715237990346,SSP245
5,7,3,3,628.720666803433,SSP245
7,7,3,3,3502.63567137664,SSP245
9,7,3,3,359.202893775772,SSP245
11,7,3,3,399.816920719469,SSP245
12,7,3,3,88.3014357537493,SSP245
13,7,3,3,6.18772789402819,SSP245
18,7,3,3,4.70247857771873,SSP245
28,7,3,3,41.3114698228956,SSP245
33,7,3,3,24.4030735202303,SSP245
37,7,3,3,151.053185303549,SSP245
41,7,3,3,568.914284879359,SSP245
43,7,3,3,2.86805652004147,SSP245
2,9,3,3,1034.47104186559,SSP245
3,9,3,3,242.0149318316,SSP245
9,9,3,3,2190.74112030219,SSP245
1,10,3,3,88.5083923602786,SSP245
3,10,3,3,10.7119629139824,SSP245
10,10,3,3,119.068122558873,SSP245
28,10,3,3,2.84803121763706,SSP245
34,10,3,3,2.87955954431295,SSP245
2,11,3,3,8.71559085768747,SSP245
3,11,3,3,39.0760175235186,SSP245
5,11,3,3,142.562874560355,SSP245
7,11,3,3,6.47618572600841,SSP245
11,11,3,3,304.134549632057,SSP245
28,11,3,3,0.714105559952736,SSP245
33,11,3,3,1.43078865592384,SSP245
34,11,3,3,0.71539433557272,SSP245
43,11,3,3,57.3475393095126,SSP245
2,12,3,3,5.66075054127073,SSP245
3,12,3,3,792.824755186402,SSP245
7,12,3,3,114.099942211835,SSP245
9,12,3,3,567.239138071911,SSP245
12,12,3,3,372.380875096132,SSP245
27,12,3,3,8.8919863776679,SSP245
37,12,3,3,3.26888210165358,SSP245
1,13,3,3,2.09049169000101,SSP245
3,13,3,3,7.65255035152912,SSP245
5,13,3,3,77.7612338251038,SSP245
7,13,3,3,18.738964604414,SSP245
11,13,3,3,117.538592841538,SSP245
12,13,3,3,2.55021620297289,SSP245
13,13,3,3,48.3185551966701,SSP245
33,13,3,3,1.91402607984924,SSP245
16,16,3,3,404.229149311247,SSP245
43,16,3,3,838.113026072164,SSP245
16,18,3,3,1.39457049749327,SSP245
18,18,3,3,29.3061663804836,SSP245
46,18,3,3,5.57770876868677,SSP245
3,27,3,3,505.228725945914,SSP245
7,27,3,3,22.8109699050207,SSP245
9,27,3,3,4.41437313950109,SSP245
12,27,3,3,7.1816198203845,SSP245
27,27,3,3,201.333494499723,SSP245
28,27,3,3,1.42096315767527,SSP245
37,27,3,3,5.22757183572626,SSP245
41,27,3,3,8.51353490144062,SSP245
1,28,3,3,111.529890178506,SSP245
3,28,3,3,99.8629040752205,SSP245
5,28,3,3,235.592880298653,SSP245
7,28,3,3,9.1216714191885,SSP245
10,28,3,3,13.5887191224661,SSP245
18,28,3,3,16.9058486766276,SSP245
28,28,3,3,96.3297313450779,SSP245
34,28,3,3,2.86323642018509,SSP245
41,28,3,3,2.8052274885869,SSP245
46,28,3,3,12.0518432403832,SSP245
1,33,3,3,6.39081832372904,SSP245
3,33,3,3,557.439757675179,SSP245
5,33,3,3,22.1702312014709,SSP245
7,33,3,3,53.5546898045244,SSP245
10,33,3,3,2.86840354202557,SSP245
11,33,3,3,28.3723429911842,SSP245
28,33,3,3,19.9727128679452,SSP245
33,33,3,3,307.48976909662,SSP245
34,33,3,3,7.15156613010931,SSP245
37,33,3,3,2.81498447381115,SSP245
41,33,3,3,36.5231923648353,SSP245
3,34,3,3,25.7318057113142,SSP245
10,34,3,3,31.0529138491087,SSP245
28,34,3,3,0.715462013744354,SSP245
34,34,3,3,79.5024512492596,SSP245
3,36,3,3,0.71822369969368,SSP245
9,36,3,3,1.24965112730217,SSP245
3,37,3,3,35.8242079084587,SSP245
5,37,3,3,1.35709336619568,SSP245
7,37,3,3,7.50367983109665,SSP245
13,37,3,3,2.10374373098803,SSP245
33,37,3,3,29.1212324844833,SSP245
37,37,3,3,305.893492855948,SSP245
41,37,3,3,294.107642098958,SSP245
3,41,3,3,79.5936772943749,SSP245
5,41,3,3,165.674980560558,SSP245
7,41,3,3,351.921445305429,SSP245
13,41,3,3,0.6598096383214,SSP245
18,41,3,3,3.33733919083548,SSP245
33,41,3,3,2.09414390262985,SSP245
37,41,3,3,393.836410803988,SSP245
41,41,3,3,703.270888953517,SSP245
7,43,3,3,5.68851876897335,SSP245
43,43,3,3,328.57114107487,SSP245
46,46,3,3,6.28884836032677,SSP245
2,99,3,3,1.80618277903557,SSP245
3,99,3,3,345.933021357513,SSP245
4,99,3,3,6.03773529887438,SSP245
5,99,3,3,25.3381615768519,SSP245
6,99,3,3,11.1350691416206,SSP245
7,99,3,3,167.654213936731,SSP245
9,99,3,3,1.78529112055397,SSP245
28,99,3,3,3.58199216296768,SSP245
33,99,3,3,36.7277109614234,SSP245
41,99,3,3,4.61093073538494,SSP245
43,99,3,3,305.766065887456,SSP245
2,2,4,3,1.03099532693863,SSP245
4,2,4,3,0.519272393720627,SSP245
2,6,4,3,0.519371506142616,SSP245
4,6,4,3,1.03447611625767,SSP245
16,1,5,3,1.40740793216562,SSP245
28,1,5,3,0.703458009222508,SSP245
2,2,5,3,7645.04311552746,SSP245
3,2,5,3,2.6082396385498,SSP245
4,2,5,3,119.186872380335,SSP245
5,2,5,3,75.4920865663638,SSP245
6,2,5,3,46.1499875109424,SSP245
11,2,5,3,23.7144338574281,SSP245
1,3,5,3,31.1361172784858,SSP245
2,3,5,3,2151.28564240624,SSP245
3,3,5,3,899.355745781649,SSP245
4,3,5,3,78.907448909028,SSP245
5,3,5,3,907.016941816807,SSP245
6,3,5,3,435.718314263828,SSP245
11,3,5,3,0.637347267725468,SSP245
2,4,5,3,101.005466690844,SSP245
4,4,5,3,0.529714251913071,SSP245
1,5,5,3,10.3674477034578,SSP245
2,5,5,3,1793.581001793,SSP245
3,5,5,3,542.839892979752,SSP245
4,5,5,3,78.8797713038268,SSP245
5,5,5,3,994.636684724804,SSP245
6,5,5,3,717.582478272357,SSP245
7,5,5,3,57.9862343217916,SSP245
11,5,5,3,2.77772075787449,SSP245
2,6,5,3,7311.70286516951,SSP245
4,6,5,3,68.9505285236119,SSP245
5,6,5,3,114.556581410615,SSP245
6,6,5,3,3439.00171240483,SSP245
7,6,5,3,32.146467420455,SSP245
11,6,5,3,104.108478649231,SSP245
2,7,5,3,9.38491980987263,SSP245
3,7,5,3,13.1980002203293,SSP245
4,7,5,3,8.88546744952154,SSP245
5,7,5,3,3.12187518305826,SSP245
7,7,5,3,123.078105786262,SSP245
2,11,5,3,0.668782717763424,SSP245
5,11,5,3,1.88801788924408,SSP245
11,11,5,3,2.95972760433865,SSP245
5,28,5,3,2.12100179584265,SSP245
3,99,5,3,1.17401616350174,SSP245
4,99,5,3,85.6695421202909,SSP245
5,99,5,3,27.0329234090385,SSP245
7,99,5,3,4.73354358453751,SSP245
2,2,6,3,107.830230485522,SSP245
5,2,6,3,0.534010294597626,SSP245
2,5,6,3,79.0997417080517,SSP245
5,5,6,3,1.60193349819565,SSP245
2,6,6,3,1520.97578320825,SSP245
3,6,6,3,3.96526751477623,SSP245
4,6,6,3,82.2836986768493,SSP245
5,6,6,3,4.34377893807888,SSP245
6,6,6,3,48.1514446841745,SSP245
11,6,6,3,15.5715518036547,SSP245
16,1,7,3,15.5737503759136,SSP245
43,1,7,3,237.7703628486,SSP245
2,2,7,3,8.16570928543806,SSP245
3,2,7,3,56.3858057560473,SSP245
7,2,7,3,5.5900743287611,SSP245
46,2,7,3,0.680200948083401,SSP245
1,3,7,3,2.80515251283026,SSP245
2,3,7,3,169.452204404198,SSP245
3,3,7,3,4739.42975891527,SSP245
4,3,7,3,2.91107092627907,SSP245
5,3,7,3,59.1010122456179,SSP245
6,3,7,3,1.81098509570313,SSP245
7,3,7,3,657.547113809075,SSP245
9,3,7,3,1106.47107843619,SSP245
11,3,7,3,40.6668224624329,SSP245
12,3,7,3,1.26919121923399,SSP245
13,3,7,3,2.82593772068357,SSP245
27,3,7,3,48.5031227132668,SSP245
28,3,7,3,15.6421273317556,SSP245
33,3,7,3,74.248357590857,SSP245
37,3,7,3,56.8403277513566,SSP245
41,3,7,3,111.965803807212,SSP245
43,3,7,3,48.5963850602718,SSP245
2,5,7,3,1.34018622211933,SSP245
3,5,7,3,5.65534691838837,SSP245
5,5,7,3,24.4129633190112,SSP245
7,5,7,3,20.7924183474293,SSP245
28,5,7,3,22.0589583933277,SSP245
2,7,7,3,342.363362807164,SSP245
3,7,7,3,4066.36530280257,SSP245
4,7,7,3,38.7834049433307,SSP245
5,7,7,3,301.066301976255,SSP245
6,7,7,3,0.601581227241039,SSP245
7,7,7,3,2864.28970640163,SSP245
9,7,7,3,581.623329763636,SSP245
11,7,7,3,196.461007259106,SSP245
12,7,7,3,16.6454427018828,SSP245
13,7,7,3,14.0380325568881,SSP245
16,7,7,3,0.71205948511219,SSP245
27,7,7,3,20.4338551162243,SSP245
28,7,7,3,71.174316260418,SSP245
33,7,7,3,18.1839888563528,SSP245
34,7,7,3,30.4434466129141,SSP245
37,7,7,3,171.648774578441,SSP245
41,7,7,3,210.566016447441,SSP245
43,7,7,3,95.4813678168783,SSP245
3,11,7,3,2.45624765173912,SSP245
5,11,7,3,105.301612829645,SSP245
7,11,7,3,2.10982287880087,SSP245
11,11,7,3,120.600142356591,SSP245
2,12,7,3,3.68577011518431,SSP245
3,12,7,3,394.790873749019,SSP245
7,12,7,3,121.031434522868,SSP245
9,12,7,3,13.0338018132124,SSP245
11,12,7,3,0.653056583497047,SSP245
12,12,7,3,81.6518410444332,SSP245
27,12,7,3,28.2450734819932,SSP245
5,13,7,3,7.55656998374081,SSP245
7,13,7,3,4.17301538719988,SSP245
11,13,7,3,1.87477196792221,SSP245
13,13,7,3,6.22688288318873,SSP245
16,16,7,3,0.70359857957983,SSP245
43,16,7,3,15.0548782709074,SSP245
3,27,7,3,3.11986136004353,SSP245
7,27,7,3,10.7636248080935,SSP245
9,27,7,3,1.86865732172108,SSP245
1,28,7,3,2.80967779512739,SSP245
3,28,7,3,4.97775738167858,SSP245
5,28,7,3,52.3852885569253,SSP245
13,28,7,3,0.704370643371105,SSP245
28,28,7,3,36.7958745650024,SSP245
3,33,7,3,4.22012886922121,SSP245
5,33,7,3,12.4014339300089,SSP245
7,33,7,3,23.7908960387034,SSP245
11,33,7,3,2.5791061881938,SSP245
28,33,7,3,1.42185601306629,SSP245
33,33,7,3,11.0013653407526,SSP245
37,33,7,3,18.7415131739454,SSP245
41,33,7,3,18.1156019035578,SSP245
3,37,7,3,3.42412466495991,SSP245
7,37,7,3,11.1422223351846,SSP245
33,37,7,3,15.9981369950166,SSP245
37,37,7,3,128.855396156448,SSP245
41,37,7,3,110.785353670108,SSP245
3,41,7,3,11.1084967824321,SSP245
7,41,7,3,31.5981223729081,SSP245
33,41,7,3,29.1712441006975,SSP245
37,41,7,3,342.692653680942,SSP245
41,41,7,3,304.26389781443,SSP245
3,99,7,3,5.13732816448069,SSP245
7,99,7,3,0.705699926546574,SSP245
28,99,7,3,5.64042758559704,SSP245
2,2,9,3,203.003939020874,SSP245
9,2,9,3,2.36471188497353,SSP245
2,9,9,3,284.134622814924,SSP245
9,9,9,3,512.486662700968,SSP245
1,1,10,3,26.9405427043233,SSP245
1,3,10,3,70.1614109152685,SSP245
3,3,10,3,39.9669334825354,SSP245
5,3,10,3,0.712264707098007,SSP245
10,3,10,3,2.85720537785196,SSP245
28,3,10,3,2.13281010543013,SSP245
34,3,10,3,1.42983957921839,SSP245
1,10,10,3,157.117698560817,SSP245
3,10,10,3,23.5774158644171,SSP245
10,10,10,3,68.861593427968,SSP245
28,10,10,3,12.0824555752444,SSP245
34,10,10,3,1.43654329549742,SSP245
46,10,10,3,4.99751338387537,SSP245
1,28,10,3,2.12645966010284,SSP245
10,28,10,3,9.27813002820158,SSP245
28,28,10,3,9.92925756349516,SSP245
46,28,10,3,7.81820841947365,SSP245
1,33,10,3,1.42377563010645,SSP245
28,33,10,3,0.71294779460144,SSP245
1,34,10,3,0.711443000686169,SSP245
3,34,10,3,17.8812251028619,SSP245
10,34,10,3,2.87770509601021,SSP245
34,34,10,3,13.611576602706,SSP245
46,46,10,3,1.42855071240234,SSP245
2,2,11,3,8.08381915222597,SSP245
5,2,11,3,0.629257545734406,SSP245
11,2,11,3,3.74300810904694,SSP245
3,3,11,3,3.51398254036093,SSP245
5,3,11,3,20.4503753688555,SSP245
2,5,11,3,1.24156706432009,SSP245
5,5,11,3,37.6956652624488,SSP245
11,5,11,3,6.24408652632666,SSP245
3,7,11,3,0.702683799827576,SSP245
5,7,11,3,6.33890780422783,SSP245
7,7,11,3,0.596524226160526,SSP245
11,7,11,3,1.81947345938969,SSP245
28,7,11,3,2.84192633048391,SSP245
2,11,11,3,3.82489093414927,SSP245
3,11,11,3,4.28617925543737,SSP245
5,11,11,3,2.46895730533075,SSP245
11,11,11,3,52.215739301548,SSP245
13,11,11,3,0.68304169052887,SSP245
34,11,11,3,0.715462013744354,SSP245
5,13,11,3,1.36608336643028,SSP245
13,13,11,3,8.97729752044535,SSP245
5,28,11,3,7.03490859314775,SSP245
3,33,11,3,0.714445243645668,SSP245
11,33,11,3,0.714648871442795,SSP245
28,33,11,3,4.28728234526539,SSP245
33,33,11,3,1.42916200622606,SSP245
34,33,11,3,2.14367515621328,SSP245
28,99,11,3,0.70639736847496,SSP245
2,3,12,3,46.2417583402729,SSP245
3,3,12,3,957.378276869969,SSP245
5,3,12,3,45.196345348506,SSP245
7,3,12,3,223.97949849519,SSP245
9,3,12,3,297.468353297331,SSP245
12,3,12,3,47.2858308201747,SSP245
27,3,12,3,369.756633733056,SSP245
37,3,12,3,10.3412607485256,SSP245
4,4,12,3,0.606245230128765,SSP245
5,5,12,3,3.44356489772511,SSP245
3,7,12,3,38.6295274234562,SSP245
7,7,12,3,8.95481528732157,SSP245
9,7,12,3,1.90307980121231,SSP245
12,7,12,3,1.92448210228872,SSP245
27,7,12,3,32.0198144696784,SSP245
2,9,12,3,7.65477023070288,SSP245
3,9,12,3,0.610959181653977,SSP245
9,9,12,3,103.079877937558,SSP245
2,12,12,3,19.4493383993034,SSP245
3,12,12,3,1688.16712518062,SSP245
5,12,12,3,2.83875661727047,SSP245
7,12,12,3,507.192391593418,SSP245
9,12,12,3,738.906960645058,SSP245
12,12,12,3,481.973186993084,SSP245
27,12,12,3,136.039380335163,SSP245
3,27,12,3,8.49581441638041,SSP245
12,27,12,3,3.26247943775654,SSP245
27,27,12,3,13.180620075573,SSP245
3,37,12,3,1.29142841716909,SSP245
7,37,12,3,3.85695867547464,SSP245
3,41,12,3,1.30699325908661,SSP245
4,99,12,3,0.606245230128765,SSP245
1,1,13,3,0.697070387537956,SSP245
7,7,13,3,1.20827547572613,SSP245
13,7,13,3,1.20686680273485,SSP245
5,11,13,3,4.97650593655396,SSP245
11,11,13,3,12.0428350530114,SSP245
5,13,13,3,8.81620245244885,SSP245
7,13,13,3,1.29824854097271,SSP245
11,13,13,3,20.75640919659,SSP245
13,13,13,3,18.9658384919615,SSP245
16,16,16,3,250.180445279118,SSP245
43,16,16,3,42.4559191037135,SSP245
16,18,16,3,3.53949275122166,SSP245
46,18,16,3,1.41751480242348,SSP245
16,43,16,3,12.1886348901658,SSP245
43,43,16,3,2.15527428699636,SSP245
1,1,18,3,6.35778516496754,SSP245
18,2,18,3,4.18706975301743,SSP245
2,18,18,3,0.697213648195267,SSP245
16,18,18,3,0.697428427512646,SSP245
18,18,18,3,20.7405354851327,SSP245
2,3,27,3,1.25049569179583,SSP245
3,3,27,3,194.834251981153,SSP245
